node1,node2,free_bw,used_bw,delay,pkloss
1,3,173776.9995,26222523.840436,0.625253,0.001157
1,7,145013.386645,54986248.206564,0.0,0.000983
1,16,169110.755698,30887700.611909,0.983834,0.002542
2,4,111806.104948,88193299.350316,1.643181,0.001295
2,7,121154.322271,78844715.925923,0.0,0.003847
2,12,142078.664534,57918440.84635,1.072049,0.003306
2,13,172552.235882,27446752.91063,1.596451,0.007217
2,18,26494.62615,23502395.041983,1.294255,0.011701
2,23,23576.585366,26422094.12367,1.638651,0.001242
3,10,155405.545227,44593263.368315,1.618981,0.003545
3,11,18113.45062,31884955.849541,44.690728,0.011129
3,14,0,3100225.887056,1775.235891,0.0
3,21,167751.227509,32246565.156044,0.597954,0.011323
4,16,120331.794103,79664035.982008,1.827121,0.002162
5,8,33366.141543,16633858.456619,0.0,0.002586
5,16,4.72611,49994562.482458,300.595403,0.001192
6,7,1735.887177,1363635.621677,0.0,0.032394
6,19,2548.077577,551464.312257,0.996351,0.194553
7,17,151756.217513,48241967.205522,0.0,0.002256
7,19,32297.923038,17700271.710792,0.0,0.008122
7,21,148493.826469,51504790.91322,0.0,0.006322
8,9,16790.859656,33209140.343866,53.139091,0.007262
9,15,26541.095562,23457712.914834,1.414776,0.007039
9,16,135506.221511,64490555.411225,0.914931,0.002942
10,11,39362.950525,10636389.59169,1.6222,0.010278
10,12,159204.430228,40792339.608688,1.71566,0.005333
10,16,112453.037481,87545771.11445,1.012802,0.001892
10,17,109472.626949,90519870.433436,82.982898,0.000694
12,22,187343.446621,12655325.165088,1.637697,0.005742
13,14,654.802079,2445075.722035,752.854109,0.0
13,17,179243.518593,20754694.122351,1.525044,0.001744
13,19,34869.523143,15129720.63559,1.317382,0.007017
15,20,27871.856072,22126866.846063,2.585173,0.003604
17,20,165607.676929,34391200.016142,0.937939,0.001863
17,23,22201.567373,27797043.399931,76.524973,0.0
18,21,25988.228709,24011175.529788,2.130747,0.00428
20,22,38350.256872,11649133.8593,1.458764,0.030234
