node1,node2,free_bw,used_bw,delay,pkloss
1,3,141470.194428,58527416.3159,1.947761,0.001706
1,7,87868.200401,112129896.592551,31.844735,0.002162
1,16,102989.988983,97006408.595055,1.951098,0.009937
2,4,101190.600962,98807953.376172,1.791,0.005289
2,7,110639.206731,89359591.023393,2.487302,0.007971
2,12,108428.954746,91568495.383556,1.903415,0.015792
2,13,157982.524038,42016819.678804,0.733852,0.013739
2,18,13687.691076,36311446.929728,28.029084,0.020166
2,23,16606.849013,33391118.762662,2.428055,0.002945
3,10,112370.246542,87623300.522114,0.014186,0.011257
3,11,21573.629986,28426184.906987,54.349422,0.025025
3,14,0,3100359.627836,3621.574521,0.019198
3,21,148334.527962,51662085.107967,2.311587,0.009117
4,16,86485.832749,113513312.838018,1.529694,0.007531
5,8,39545.362145,10454051.006065,1.885653,0.012687
5,16,5757.924887,44241581.774022,42.408586,0.013454
6,7,2391.76,707755.270541,1.903296,0.083368
6,19,802.594259,2297290.870287,1287.584901,0.0
7,17,99066.712082,100930860.391995,1.323938,0.002911
7,19,20693.941394,29305289.823973,39.629698,0.028513
7,21,151380.388544,48619296.709982,2.162814,0.014477
8,9,1486.792151,48511598.923716,72.746038,0.006337
9,15,13636.535307,36362006.703132,23.008823,0.015491
9,16,81914.808212,118079359.24651,1.507759,0.01696
10,11,14040.464651,35959425.572114,52.605748,0.010725
10,12,59875.946325,140123894.892418,15.648007,0.008041
10,16,47005.980971,152991730.123113,1.444578,0.006064
10,17,103481.482669,96515897.960607,0.145793,0.010205
12,22,161721.665999,38276888.722117,1.531601,0.003254
13,14,58.029044,3040917.396519,567.6229,0.0
13,17,140492.895475,59504693.202308,0.0,0.015443
13,19,21832.415242,28165790.777314,1.119018,0.014272
15,20,13635.568022,36362490.345442,37.694454,0.010728
17,20,149275.920657,50721093.969145,1.951694,0.003748
17,23,17134.425967,32865429.036462,2.16651,0.001489
18,21,4952.797119,45044094.130334,45.261979,0.014302
20,22,16700.949709,33298842.462576,64.296126,0.019069
