node1,node2,free_bw,used_bw,delay,pkloss
1,3,102841.034655,97158785.717965,0.456929,0.004463
1,7,102818.234119,97179616.966038,1.260042,0.009709
1,16,102774.296836,97225164.806139,1.37043,0.013451
2,4,163159.417049,36836471.968506,2.249122,0.005378
2,7,137806.589457,62190047.920533,1.130104,0.004964
2,12,136604.539375,63393486.79943,0.246406,0.001761
2,13,178552.613296,21445841.056557,1.036763,0.006747
2,18,24902.253718,25095961.672823,1.70505,0.003051
2,23,23846.954786,26152086.149023,0.903606,0.006994
3,10,107076.177733,92923240.474618,1.292109,0.011423
3,11,17398.566723,32600207.402242,47.063947,0.012397
3,14,84.994508,3014848.055262,14.46104,0.019186
3,21,159610.994012,40388971.291566,0.713587,0.008773
4,16,156474.378681,43525206.586675,1.514673,0.005328
5,8,21858.139721,28141265.469061,1.911402,0.003988
5,16,6427.97884,43571036.528004,136.184096,0.003105
6,7,1837.620758,1262036.266126,0.698447,0.0
6,19,1234.530938,1865469.061876,1137.34889,0.0
7,17,100725.583067,99264907.837649,1.69754,0.004256
7,19,26337.061876,23661712.6721,86.741209,0.00852
7,21,149494.520767,50504320.454937,1.413584,0.008346
8,9,1506.107784,48493892.215567,39.292216,0.0
9,15,5946.962076,44052443.113771,1.972079,0.001561
9,16,141851.290548,58148187.061353,1.424313,0.004337
10,11,30822.397445,19177240.399328,0.718594,0.004734
10,12,137321.06986,62677145.70858,1.070976,0.002784
10,16,144664.598802,55335188.372036,1.13976,0.004734
10,17,131486.280068,68512085.514964,1.874089,0.001429
12,22,166634.51497,33364890.219559,2.431512,0.001362
13,14,0,3099748.502994,3398.840308,0.01919
13,17,171980.253518,28019537.9115,1.311064,0.002411
13,19,24382.51497,25616295.409181,1.317263,0.004186
15,20,7446.907566,42553009.290661,60.152769,0.003581
17,20,157261.289679,42737172.30813,1.824975,0.000913
17,23,24498.600379,25500638.926,0.989437,0.003703
18,21,21037.979838,28959980.140728,62.84821,0.0
20,22,18526.867638,31472370.572091,70.006371,0.003572
