node1,node2,free_bw,used_bw,delay,pkloss
1,3,132179.364889,67820039.944077,1.535296,0.000981
1,7,69394.032355,130600015.97763,26.614189,0.00121
1,16,112407.149276,87590082.242327,0.0,0.006147
2,4,130727.157979,69269383.566749,0.0,0.000802
2,7,153986.275215,46012617.759599,0.939369,0.008761
2,12,132882.412381,67113862.19303,1.35839,0.014668
2,13,136705.750799,63291458.10039,0.0,0.001897
2,18,19576.730904,30422655.935346,64.063549,0.02233
2,23,29291.575794,20706200.121028,0.555873,0.003527
3,10,140723.514377,59274072.649726,0.693798,0.008675
3,11,6650.241662,43348243.81391,10.1372,0.026458
3,14,22.268371,3076848.638743,1596.0567,0.039479
3,21,151721.190096,48275893.867596,0.470638,0.006632
4,16,114245.79988,85751704.153777,0.484109,0.001799
5,8,37014.672524,12984615.371876,1.769662,0.025203
5,16,4558.009393,45441694.254863,63.273191,0.026183
6,7,663.195526,2436343.883551,395.410061,0.022452
6,19,543.565504,2556306.776304,2679.973841,0.0
7,17,114522.160759,85475560.323583,0.136733,0.003395
7,19,21813.900539,28183450.449874,88.251829,0.022962
7,21,163924.432907,36073813.104944,1.512885,0.010476
8,9,899.938043,49100018.997484,139.808059,0.025235
9,15,44531.863831,5467294.825538,1.148224,0.017655
9,16,81277.465774,118713203.208877,0.372887,0.029004
10,11,23214.321086,26785216.792733,1.308084,0.031065
10,12,111458.37676,88540687.818327,1.215935,0.004833
10,16,83815.511182,116183148.053479,0.423431,0.00464
10,17,105100.421368,94897816.472571,0.374317,0.001126
12,22,178032.832185,21966827.636747,1.216412,0.02672
13,14,0,3100391.373802,3448.596835,0.019201
13,17,120278.857827,79717385.864095,1.221299,0.002246
13,19,20884.113419,29114089.988048,0.926495,0.025476
15,20,43889.246131,6108358.865316,0.915051,0.007751
17,20,172358.262606,27641142.286569,0.850677,0.006196
17,23,29896.265229,20102135.982764,0.422478,0.001952
18,21,18260.395763,31737445.888698,6.683588,0.028348
20,22,27379.778333,22617947.348189,0.682235,0.0329
