node1,node2,free_bw,used_bw,delay,pkloss
1,3,146794.65815,53205022.692061,1.19257,0.00391
1,7,133614.046716,66384681.232861,1.050949,0.004079
1,16,145329.310586,54668269.442647,0.42057,0.014281
2,4,96416.78076,103579425.642936,2.047777,0.004313
2,7,83672.742515,116327092.775231,1.691103,0.00677
2,12,98982.35564,101015800.130831,1.660705,0.014599
2,13,126077.023738,73918578.822273,0.903845,0.010009
2,18,3608.457166,46388312.57251,1.131058,0.02255
2,23,14089.916168,35909474.165224,1.200914,0.007174
3,10,115648.467911,84347692.229062,0.978708,0.017623
3,11,13979.255415,36020627.577848,63.368559,0.027039
3,14,0,3100474.151416,4181.000233,0.0
3,21,137474.238946,62524436.791958,1.111269,0.015036
4,16,123177.008283,76820414.454061,10.504723,0.006666
5,8,27039.601037,22959848.429189,1.290798,0.004015
5,16,8.800239,49990356.464522,184.502602,0.010724
6,7,1791.080973,1308846.738912,10.285735,0.032552
6,19,1565.233347,1534766.653371,1.697779,0.0
7,17,124269.391339,75726865.208712,0.904083,0.006007
7,19,26552.383234,23446584.6098,1.136065,0.029223
7,21,125327.382283,74667298.878693,1.281142,0.014401
8,9,10192.762817,39805050.582096,58.310628,0.003574
9,15,22685.321101,27313836.557062,0.23818,0.024459
9,16,123487.773344,76511825.334396,1.2784,0.011499
10,11,26846.929291,23152407.673749,1.33884,0.009547
10,12,117833.256858,82165086.939594,1.942515,0.007413
10,16,142251.12419,57747594.329821,1.923203,0.008965
10,17,141385.512219,58613150.894868,1.041651,0.00978
12,22,182935.913035,17063492.570061,1.612544,0.002389
13,14,77.252868,3022445.671401,1703.296185,0.0
13,17,132070.556775,67925583.285937,1.444101,0.010387
13,19,26700.654168,23297535.686359,1.672149,0.005697
15,20,21934.426491,28065227.385048,47.768116,0.013102
17,20,156386.310118,43612500.498899,1.369476,0.001931
17,23,14699.001996,35299854.42008,58.305502,0.003574
18,21,14120.92949,35878493.754407,1.696825,0.018123
20,22,38719.37768,11280462.826201,7.038355,0.03076
