node1,node2,free_bw,used_bw,delay,pkloss
1,3,140799.167917,59199064.041605,0.0,0.00302
1,7,121091.053105,78904774.477449,1.40965,0.000508
1,16,137951.19512,62047368.143674,0.861764,0.011583
2,4,144128.384,55869045.323733,0.0,0.004533
2,7,110817.944,89178170.714272,1.622558,0.004376
2,12,148013.973205,51984669.397319,1.840711,0.005318
2,13,157477.592,42518414.836748,0.226498,0.006377
2,18,40401.064745,9598555.627339,0.737071,0.043735
2,23,29158.88,20840078.048197,0.692487,0.007536
3,10,163916.776,36081999.922415,0.856638,0.015027
3,11,29614.603683,20383798.158527,0.770926,0.003752
3,14,0,3100428.926707,2599.973321,0.019205
3,21,168739.158084,31258232.957904,1.004457,0.005048
4,16,143636.411641,56363316.027233,0.611186,0.011055
5,8,25782.834267,24214593.664133,1.453876,0.010075
5,16,2597.516248,47402358.769326,34.017444,0.011479
6,7,1129.234923,1970760.302689,5.358934,0.019535
6,19,931.233864,2168766.136296,144.384503,0.0
7,17,132631.959196,67367652.402041,0.866771,0.002874
7,19,21117.143714,28881388.114794,48.976064,0.001196
7,21,164585.453455,35414511.996545,1.280427,0.001828
8,9,28513.506805,21485882.070185,6.349325,0.006873
9,15,21863.979183,28135064.997408,108.867764,0.020198
9,16,137196.032397,62803621.111466,0.825286,0.008769
10,11,6755.21217,43242237.946325,77.348113,0.0155
10,12,156602.9994,43394617.076583,1.253128,0.002048
10,16,124459.594041,75536033.813533,1.556277,0.00211
10,17,152176.768,47823217.679663,1.071692,0.010679
12,22,165790.648519,34207147.24629,1.806855,0.020292
13,14,0,3101155.799845,1732.230186,0.0
13,17,160312.154354,39687242.823155,1.508951,0.008541
13,19,22297.408186,27701852.740084,0.62871,0.006689
15,20,21826.562687,28172678.656268,72.882295,0.014932
17,20,165479.488,34519916.0,1.845479,0.002764
17,23,29146.96,20852444.0,1.360893,0.008003
18,21,36296.519564,13701575.234651,0.603437,0.0114
20,22,22370.984788,27626307.606085,1.375675,0.020499
