node1,node2,free_bw,used_bw,delay,pkloss
1,3,146637.988782,53359339.109222,0.571132,0.00121
1,7,143089.6875,56908059.60503,0.929475,0.001944
1,16,118805.327992,81192284.426635,1.196742,0.001184
2,4,135740.442664,64256572.859285,2.287865,0.002284
2,7,107367.892628,92626275.017891,1.588941,0.002841
2,12,116606.370192,83385872.490222,1.381159,0.002454
2,13,155606.642628,44388746.788049,0.622272,0.004191
2,18,31099.71357,18899092.638957,0.870585,0.0
2,23,36574.437656,13424368.552828,2.244115,0.002707
3,10,161595.296474,38400392.824411,1.577616,0.003059
3,11,22117.632449,27881770.655982,59.41534,0.011744
3,14,0,3100025.076477,1312.159777,0.019194
3,21,146753.798077,53244411.05769,10.786414,0.002559
4,16,125787.809715,74209802.704052,1.17147,0.001931
5,8,30297.900641,19701112.774128,0.871897,0.0
5,16,1.466199,49998533.800698,230.63457,0.001192
6,7,115.332866,2984220.586154,1399.213433,0.0
6,19,470.817308,2628524.672813,892.875791,0.0
7,17,128818.878205,71180524.839741,1.499295,0.003525
7,19,29255.616987,20743786.057692,1.010656,0.003466
7,21,151513.918269,48486081.730767,1.606464,0.005191
8,9,32431.418269,17568298.877402,0.776887,0.003348
9,15,16046.01302,33953390.085126,1.487017,0.0
9,16,136163.044567,63836358.537803,1.676202,0.000911
10,11,21468.210315,28529998.998496,1.50609,0.002432
10,12,125817.387821,74177106.790792,1.267672,0.000896
10,16,118320.648973,81674575.863791,1.170397,0.002065
10,17,131835.889423,68160697.251403,1.543283,0.001291
12,22,178691.837757,21308035.448608,1.658082,0.002139
13,14,0.416667,3099428.121349,230.396867,0.0
13,17,166905.809295,33092996.794877,1.8363,0.00365
13,19,25556.883013,24443116.987179,1.15943,0.003037
15,20,15775.176282,34223109.906043,37.406445,0.001192
17,20,153877.860577,46120945.512819,2.048254,0.001136
17,23,35563.044872,14436829.091393,1.800418,0.0
18,21,29968.0,20031212.339743,1.609087,0.003238
20,22,29520.665064,20477712.535553,2.150655,0.006472
