node1,node2,free_bw,used_bw,delay,pkloss
1,3,139267.694155,60731709.367482,1.799345,0.001374
1,7,108782.938351,91215868.694954,1.042485,0.001106
1,16,123651.921537,76345451.219761,0.609756,0.005734
2,4,72067.700931,127926493.809977,2.07293,0.002364
2,7,85674.707237,114323150.785265,5.324006,0.003559
2,12,70109.86688,129889536.582925,1.268625,0.0024
2,13,123242.213993,76755996.396757,0.926733,0.002689
2,18,15886.084868,34113832.753715,2.113104,0.005938
2,23,17326.289661,32673268.300157,1.647115,0.003074
3,10,93775.572458,106223234.587668,2.009392,0.005219
3,11,8859.583667,41138299.448679,94.081879,0.00328
3,14,371.521217,2728018.792975,1440.982461,0.024691
3,21,126951.480332,73044267.840255,1.224637,0.001944
4,16,98171.609287,101828390.71255,0.944018,0.002296
5,8,582.692423,49417307.57681,23.027301,0.001202
5,16,0,49998815.088093,174.905896,0.001204
6,7,1808.902012,1291033.381605,1.728535,0.0
6,19,1584.604144,1515395.85627,437.210798,0.0
7,17,77054.749274,122942677.404481,1.306057,0.001582
7,19,22631.8887,27367934.753367,1.812696,0.008818
7,21,128214.945451,71783848.331405,1.316786,0.005106
8,9,42.230007,49957173.456111,101.437092,0.001416
9,15,22464.810329,27533811.808935,0.450134,0.001433
9,16,88566.718046,111428302.305941,1.288533,0.004953
10,11,2384.23381,47614576.449469,51.347852,0.002653
10,12,89877.906115,110117179.848592,2.165794,0.000583
10,16,151534.843875,48462173.73899,14.144421,0.002753
10,17,146807.807026,53185355.894373,1.322508,0.001779
12,22,172759.547593,27239089.29406,8.844495,0.0
13,14,0.202182,3099797.818037,2958.27198,0.0
13,17,131878.874987,68119931.938757,0.914454,0.002359
13,19,22438.61075,27561389.250325,1.338601,0.0
15,20,21608.68695,28391313.050445,47.328949,0.009297
17,20,148803.819437,51194215.181182,1.287341,0.0
17,23,17996.797117,32002197.918484,1.465082,0.002539
18,21,25531.057952,24468314.098381,0.961542,0.00437
20,22,28725.852682,21272357.886313,0.968456,0.011201
