node1,node2,free_bw,used_bw,delay,pkloss
1,3,110385.804907,89612698.424009,1.74129,0.001871
1,7,137426.347497,62571869.140235,0.24116,0.00166
1,16,114124.9232,85869132.256133,1.355648,0.003566
2,4,134030.27027,65967352.149198,1.479745,0.002874
2,7,138923.183722,61068421.103833,10.760546,0.001814
2,12,124268.693397,75725152.653168,2.408743,0.00342
2,13,157560.518652,42438553.878595,2.898932,0.002864
2,18,26149.101796,23850894.399493,1.256585,0.012606
2,23,34257.847811,15740369.00369,0.0,0.016636
3,10,120359.609017,79639391.662062,1.714349,0.006065
3,11,43412.721652,6580329.125332,0.746131,0.01064
3,14,0,3099914.231575,1937.871933,0.019201
3,21,154198.28446,45797648.435002,0.935674,0.007231
4,16,149101.432276,50894840.85807,1.825929,0.002459
5,8,39142.139721,10857042.237058,1.540899,0.005824
5,16,11927.38081,38071527.159923,148.179531,0.002203
6,7,1097.638141,2001771.747946,808.104277,0.0
6,19,1084.49501,2015504.99002,2147.830486,0.0
7,17,135729.774586,64266658.687412,1.685262,0.002583
7,19,38630.273289,11367777.526933,1.374125,0.015086
7,21,166627.137443,33371673.648514,1.589537,0.002628
8,9,34353.964072,15645329.722325,1.179695,0.008366
9,15,42891.322561,7108426.543681,1.765251,0.053967
9,16,142027.424696,57971574.54962,1.316428,0.004266
10,11,13709.29049,36289982.7223,38.132548,0.01237
10,12,134200.837822,65797973.2695,1.759768,0.002174
10,16,136450.253341,63549152.204269,1.924396,0.001145
10,17,152240.151606,47759253.939757,1.791,0.002317
12,22,171477.885498,28522114.502294,0.943184,0.008587
13,14,12.472325,3086933.280144,1227.903366,0.0
13,17,141441.292639,58552168.362258,1.642585,0.002813
13,19,40524.205067,9475063.13525,1.713514,0.041816
15,20,42743.897866,7253724.316776,1.850724,0.019527
17,20,163925.936565,36073468.98065,1.211643,0.005282
17,23,34595.464247,15403520.619601,30.151129,0.009289
18,21,15565.045908,34432972.757059,6.551981,0.005304
20,22,24130.341113,25867875.523639,43.505311,0.061532
