node1,node2,free_bw,used_bw,delay,pkloss
1,3,79250.303514,120749619.132303,1.089215,0.002285
1,7,80659.321086,119332329.675455,1.602411,0.004407
1,16,106561.861022,93436431.556069,10.264754,0.018188
2,4,64512.392736,135484474.290684,2.009153,0.008371
2,7,77510.021952,122487496.260391,61.942458,0.009531
2,12,96415.22251,103584242.811737,2.383709,0.015164
2,13,161731.273054,38268664.012044,2.732992,0.007731
2,18,21006.594896,28993002.691527,45.699716,0.024155
2,23,30445.52839,19552854.129991,1.730323,0.009576
3,10,122882.156334,77115610.112188,1.799345,0.022257
3,11,5320.930418,44677304.151966,41.751146,0.026201
3,14,0,3100188.576069,3402.021408,0.019186
3,21,133987.022062,66010738.769228,1.909375,0.019935
4,16,70104.751073,129889712.288087,62.431693,0.011935
5,8,38391.116427,11608289.473683,1.10364,0.0029
5,16,0,50000593.765917,179.835796,0.01072
6,7,203.271205,2896517.721505,4.55308,0.039912
6,19,0.109638,3099141.912017,2272.12441,0.019183
7,17,78013.994611,121982714.242395,0.756264,0.006873
7,19,18378.856173,31620079.587274,1.977563,0.039763
7,21,157314.221868,42683937.075021,1.947999,0.021572
8,9,0.621948,49998899.552523,53.710699,0.004778
9,15,44737.805243,5261653.931612,3.477335,0.022341
9,16,89618.921559,110380841.525269,2.204061,0.013828
10,11,10214.950623,39784632.731738,1.721025,0.007606
10,12,65832.08134,134162443.120663,1.8996,0.008252
10,16,101860.496857,98138631.37189,2.004743,0.004572
10,17,117065.145137,82930590.788371,0.201225,0.015812
12,22,183609.808612,16390191.387558,1.53172,0.007097
13,14,207.446915,2892373.909038,1466.436267,0.0
13,17,130315.757153,69683921.643121,0.469089,0.014991
13,19,14788.810687,35206519.512055,1.517773,0.006068
15,20,44447.604229,5550489.302663,1.614809,0.033179
17,20,183571.145709,16427439.819094,0.561714,0.003803
17,23,30354.829823,19644994.029555,1.086712,0.008975
18,21,28876.028708,21122887.481527,3.405452,0.014508
20,22,40801.969697,9196995.191435,1.809001,0.037511
