node1,node2,free_bw,used_bw,delay,pkloss
1,3,154349.175247,45650228.931318,2.093673,0.001893
1,7,124964.462661,75034941.51754,1.36435,0.001081
1,16,124062.389283,75937610.71678,1.304507,0.004929
2,4,153246.905928,46753094.071793,0.91815,0.002463
2,7,121580.197941,78418610.416884,0.981927,0.00284
2,12,143371.764471,56627639.708094,2.036333,0.001661
2,13,157073.270019,42923988.741007,1.162887,0.000713
2,18,24349.703089,25649701.089676,0.44632,0.004831
2,23,15898.574428,34100233.929825,0.010014,0.001706
3,10,113766.598021,86229827.051879,7.606506,0.00742
3,11,16754.173748,33245263.245969,0.759363,0.037928
3,14,362.605218,2736798.960312,1628.193498,0.023952
3,21,161406.365454,38591392.9004,1.709223,0.007792
4,16,151377.170849,48622233.330007,51.820397,0.000995
5,8,28215.555556,21783930.709674,1.163483,0.0
5,16,2152.978107,47846384.64775,65.877199,0.004379
6,7,1460.107968,1639296.211137,1.510382,0.07215
6,19,1067.881695,2032030.361315,1270.56694,0.059737
7,17,150702.749175,49294271.718481,1.825213,0.001492
7,19,13397.316805,36602472.692641,196.914792,0.028102
7,21,179764.526642,20235057.750566,0.934362,0.003325
8,9,2348.407478,47648028.252332,66.717267,0.025036
9,15,44933.59976,5065283.286626,1.262665,0.022452
9,16,125864.152754,74134598.28319,0.408888,0.028813
10,11,17986.842526,32012816.865574,111.469865,0.0
10,12,123104.308707,76893903.828847,1.418471,0.0014
10,16,119505.548336,80491472.558228,1.01316,0.002993
10,17,111824.220734,88173395.9812,0.0,0.001468
12,22,180539.094272,19460309.907027,1.848817,0.0
13,14,0,3100094.944727,2752.515316,0.019205
13,17,141647.457763,58349030.015102,0.692964,0.00155
13,19,12720.031974,37279080.374241,2.229214,0.028526
15,20,44491.395442,5508604.558176,1.674294,0.014535
17,20,176949.788085,23049020.391841,1.44887,0.002846
17,23,16895.979206,33102962.016231,0.740051,0.001727
18,21,20512.614216,29485912.004485,65.20617,0.006561
20,22,31640.171948,18358910.42723,0.908732,0.002375
