node1,node2,free_bw,used_bw,delay,pkloss
1,3,103956.888,96038344.0,0.0,0.001535
1,7,141162.688,58833736.0,7.381082,0.002788
1,8,120826.837316,79171934.917572,1.876831,0.007056
1,10,134783.713629,65212956.148275,1.582384,0.001454
1,12,145042.279772,54954680.71133,1.930356,0.003952
1,30,151491.100899,48506888.306573,0.0,0.026165
2,3,168203.70037,31792921.814982,0.237226,0.005538
2,4,151856.121612,48141471.19392,7.932067,0.006361
2,5,155818.104086,44180988.961347,1.818657,0.02111
2,17,153547.786779,46451617.161717,0.0,0.001914
2,21,122788.726873,77207696.769679,0.0,0.000792
2,22,131021.979822,68974706.658558,1.204014,0.0206
2,28,146857.613761,53140274.935677,2.105951,0.002025
2,31,151109.90299,48888429.519157,0.0,0.002748
3,4,161431.456,38566756.0,1.602054,0.001451
3,5,177829.251823,22169830.088502,1.116514,0.024357
3,6,100013.752,99981555.56843,0.0,0.023646
3,7,122121.728,77877676.0,1.880765,0.002869
3,12,134358.848,65639023.70752,2.108693,0.002163
3,13,98002.8,101990180.632248,1.596332,0.002267
3,15,161087.310193,38911620.903472,1.066804,0.006601
3,20,103204.592459,96791163.770378,0.786901,0.002359
3,27,176556.84,23441016.67599,0.641942,0.007691
3,31,166411.187356,33586754.321898,0.0,0.005601
3,32,104456.29926,95539510.370076,0.551581,0.004538
4,11,139486.596744,60512713.628208,0.724196,0.03797
4,14,116837.723317,83156358.341505,0.0,0.003709
4,16,113913.134627,86083620.686539,0.705838,0.00273
4,17,169828.558856,30169336.572058,0.0,0.004301
5,6,149745.583858,50252758.520671,2.003312,0.000835
5,9,139096.098292,60902711.017878,3.013253,0.001934
5,10,123948.041155,76049540.134777,2.36392,0.021019
5,11,113583.178504,86415035.460989,0.028968,0.001416
5,15,109714.578374,90281825.786774,0.951529,0.026235
5,16,120680.184037,79318323.724279,2.158403,0.024328
6,8,121279.328805,78719008.92396,0.509977,0.023912
6,19,111286.905095,88711308.691307,3.068805,0.001398
6,23,160191.467147,39807499.193875,0.769615,0.02385
6,27,182752.223776,17247244.08472,0.241637,0.025251
7,9,128501.36,71498056.38997,2.317786,0.021726
8,18,168101.264609,31898332.937243,0.549555,0.024832
10,29,109579.998,90415582.116326,0.936151,0.001436
11,13,138423.969588,61571573.292183,1.591921,0.028025
11,29,128457.230769,71541589.635887,1.630664,0.027253
13,14,142662.950885,57336935.921912,1.28758,0.00173
13,22,125904.153661,74092130.541153,2.493024,0.024345
14,20,76753.80338,123246005.181898,0.776887,0.001375
14,21,139648.670601,60345889.721915,0.898242,0.002028
14,24,109636.491508,90360855.976283,1.01769,0.029112
15,18,115766.856458,84232506.551487,2.010822,0.023067
15,19,129067.688306,70929716.286316,1.414537,0.028274
15,26,136357.763329,63640842.280293,1.342058,0.001966
15,28,148627.541508,51370854.633468,1.294971,0.003051
16,23,141176.003201,58823439.543796,0.790715,0.002021
16,25,154549.341868,45450208.186693,0.80359,0.025695
19,24,121669.618382,78329786.213792,1.699924,0.001149
19,25,154602.637363,45396767.232766,0.648141,0.0
20,26,143072.587259,56925490.72751,0.067711,0.001266
22,32,113907.046249,86090505.681198,0.0,0.027589
26,30,140991.688312,59006764.365861,142.063737,0.022141
