node1,node2,free_bw,used_bw,delay,pkloss
1,3,81820.427572,118178977.022974,0.0,0.003697
1,7,137762.261738,62236679.101894,0.0,0.005458
1,8,167459.852148,32507831.943863,2.200723,0.019887
1,10,117660.211788,82308827.17284,60.135126,0.010787
1,12,136591.696304,63398966.514963,1.083493,0.022062
1,30,131614.065934,68363745.332509,1.134038,0.009922
2,3,22316.883117,177664063.936028,0.728965,0.001144
2,4,54581.858142,145412187.812185,0.0,0.002439
2,5,43569.011889,156391022.526877,0.0,0.008806
2,17,82973.034965,117026965.034962,42.032957,0.001149
2,21,75100.643357,124899356.643331,0.898361,0.001052
2,22,10635.180338,189360719.521459,13.695598,0.003203
2,28,144211.636364,55776859.40835,2.86305,0.001187
2,31,96904.35964,103092454.009372,0.113726,0.004164
3,4,54263.864136,145735079.621546,0.627279,0.001073
3,5,26058.405594,173896343.65634,0.389099,0.010351
3,6,13652.555445,186275400.599397,0.0,0.004067
3,7,110046.717954,89949113.797566,36.610007,0.002317
3,12,131872.858427,68126546.108502,0.983119,0.018375
3,13,18470.569431,181509321.139444,0.239849,0.005211
3,15,92887.824958,107105029.473454,0.660658,0.04129
3,20,118845.295234,81154704.765711,1.412511,0.003999
3,27,113303.858527,86676491.157958,0.238419,0.012465
3,31,94726.52213,105264545.908682,0.15986,0.01052
3,32,87460.0999,112532755.244753,0.439763,0.016488
4,11,26109.562438,173879720.279716,0.0,0.008409
4,14,67624.791209,132365086.913108,3.060579,0.010791
4,16,93941.796383,106053501.408771,0.0,0.003782
4,17,94691.788212,105307616.383633,0.0,0.001706
5,6,52499.084915,147491610.504817,1.05536,0.012256
5,9,71570.21081,128427407.3334,1.48809,0.00309
5,10,46959.680288,153029698.317694,0.0,0.003311
5,11,8264.042362,191732929.868012,0.60761,0.002307
5,15,130316.315316,69678325.507044,1.58453,0.005812
5,16,9179.86612,190813583.774603,1.496434,0.0
6,8,11428.338495,188568196.386721,0.553131,0.003927
6,19,26493.531821,173500778.544862,0.267982,0.000388
6,23,110960.623377,89014369.630384,0.291705,0.00136
6,27,113469.349585,86528709.822713,0.296354,0.004198
7,9,110775.565991,89198829.053835,0.754476,0.005101
8,18,101098.035768,98901964.232191,0.022054,0.003233
10,29,106469.169747,93507105.436075,58.562636,0.00169
11,13,114282.981019,85711178.08877,32.194853,0.009132
11,29,91241.962234,108743151.163933,0.335813,0.00918
13,14,138393.390609,61598869.130879,59.824944,0.003157
13,22,126375.744256,73620788.077955,2.521992,0.00394
14,20,152405.650914,47583636.081381,1.063228,0.003074
14,21,116830.217782,83166209.790208,1.843691,0.000726
14,24,108026.517483,91964381.382645,0.415564,0.006953
15,18,115551.187931,84441666.500134,1.085043,0.006782
15,19,110417.096613,89569803.177124,1.999021,0.008239
15,26,157863.120879,42133624.893639,0.458121,0.00224
15,28,145121.838345,54868634.229194,20.182252,0.000603
16,23,82288.564292,117704960.611173,0.816703,0.002834
16,25,126270.732341,73719740.233776,0.595093,0.006376
19,24,85823.239085,114176165.451094,53.02918,0.0
19,25,113951.771406,86047037.666085,1.392961,0.001427
20,26,156348.814067,43649600.958346,0.757217,0.0038
22,32,86458.581419,113538158.586363,39.622188,0.00556
26,30,152005.482517,47977860.199954,0.318408,0.006048
