node1,node2,free_bw,used_bw,delay,pkloss
1,3,192484.9487,7514457.6153,0.10848,0.0
1,7,192647.618289,7352381.711326,1.149178,0.014108
1,16,153861.014045,46133642.793107,1.845837,0.011398
2,4,133205.5384,66793867.915131,6.76477,0.004691
2,7,175003.311087,24995501.543979,0.409365,0.006281
2,12,152665.333201,47331698.376332,1.647353,0.008256
2,13,156517.15908,43481653.551151,1.490474,0.006041
2,18,24399.250548,25598529.920672,1.663446,0.021849
2,23,45839.266859,4160733.140751,1.937985,0.0
3,10,195346.508616,4653491.383604,1.841068,0.012824
3,11,40523.414683,9475976.533457,1.044393,0.032009
3,14,208.564598,2891435.401932,487.244606,0.022129
3,21,190323.936647,9676063.352924,1.494765,0.009522
4,16,146185.859149,53811766.112163,1.945496,0.008161
5,8,40683.559542,9315771.778157,7.226586,0.038066
5,16,3.25132,49994834.728714,154.346704,0.020252
6,7,1338.238166,1761410.850052,1.525283,0.072622
6,19,3085.553119,14446.160781,2.831101,0.0
7,17,189844.239466,10155166.849288,2.267241,0.005496
7,19,47403.032175,2595832.926095,2.263546,0.078616
7,21,195995.999602,4004000.398446,1.700878,0.0
8,9,14567.685868,35431208.365906,86.879611,0.015486
9,15,11817.556309,38182434.117863,0.996232,0.021074
9,16,133576.161052,66420952.245978,2.121925,0.021332
10,11,15516.866653,34482794.009434,88.806391,0.01789
10,12,130259.675266,69739137.364279,1.412988,0.004779
10,16,127362.494272,72636318.358402,2.025127,0.007316
10,17,149794.27433,50205131.985257,1.626134,0.008036
12,22,193059.635422,6939966.045924,1.857162,0.0174
13,14,630.024903,2469381.412491,1811.02562,0.0323
13,17,185505.59219,14494407.809543,1.74439,0.002766
13,19,45384.504433,4614633.682996,1.955152,0.026954
15,20,11415.057277,38583755.354119,1.887083,0.009797
17,20,155211.052894,44788947.106286,2.131462,0.003654
17,23,45598.230899,4401769.100508,1.574159,0.0
18,21,37093.801076,12904172.277847,2.082586,0.01677
20,22,44417.985855,5581938.811331,1.797438,0.02992
