node1,node2,free_bw,used_bw,delay,pkloss
1,3,192487.574297,7512425.702811,0.262737,0.004962
1,7,192650.337349,7349064.257028,1.48046,0.007065
1,16,153873.236948,46126164.658634,1.35994,0.003342
2,4,133201.13253,66796112.783228,0.187874,0.001342
2,7,175006.104418,24993895.582329,2.032518,0.003841
2,12,152633.396927,47366020.411801,0.701785,0.003476
2,13,156519.754995,43479857.442018,1.236558,0.010715
2,18,24406.337986,25592975.585443,2.146244,0.005622
2,23,45837.381526,4161811.194583,1.657605,0.015186
3,10,195347.895582,4652104.417671,1.113653,0.012765
3,11,40522.449799,9476476.134434,4.758716,0.003204
3,14,203.582329,2896417.670683,456.204057,0.019205
3,21,190318.995984,9680891.605381,2.072096,0.006355
4,16,146186.273092,53811025.686523,1.443982,0.004085
5,8,40683.080631,9315254.86543,0.754237,0.038124
5,16,0,50000164.658634,155.313253,0.007155
6,7,1347.710843,1752201.199134,1.429081,0.0
6,19,3084.250577,15749.422749,0.952482,0.0
7,17,189851.052209,10148349.39759,3.241301,0.006289
7,19,47405.172691,2594697.059899,1.799822,0.0
7,21,195998.546039,4001253.085038,2.043843,0.024284
8,9,14567.759815,35431076.422064,87.483525,0.014278
9,15,11822.539906,38176983.059232,4.365802,0.009041
9,16,133579.317269,66419143.694545,1.902699,0.010189
10,11,15460.53012,34538932.811459,88.538408,0.007154
10,12,130198.566121,69799126.578006,1.780033,0.004784
10,16,127364.401606,72635598.393574,1.991034,0.00171
10,17,149798.176707,50201224.899598,2.433062,0.003448
12,22,193058.941661,6941058.339191,1.903892,0.0
13,14,630.587408,2469288.62513,1782.556057,0.019205
13,17,185510.047193,14489225.399237,2.385736,0.007989
13,19,45383.335676,4615602.516246,1.251698,0.026983
15,20,11418.931727,38579273.092369,1.888394,0.004395
17,20,155218.425703,44780377.51004,2.276063,0.0
17,23,45599.220884,4399959.882498,2.226353,0.014227
18,21,37097.1463,12902853.700171,1.45793,0.005595
20,22,44418.628376,5581091.434318,1.349568,0.007488
