node1,node2,free_bw,used_bw,delay,pkloss
1,3,192486.942611,7513057.388522,1.830697,0.0
1,7,192654.981004,7344651.855393,1.593351,0.0
1,16,153876.24875,46123155.368926,1.981735,0.005702
2,4,133227.786443,66771021.795641,2.246022,0.001341
2,7,175001.415717,24996143.086288,1.356244,0.003142
2,12,152629.666067,47369738.05239,2.052069,0.004632
2,13,156511.233753,43485190.961808,1.426816,0.004284
2,18,24400.767846,25595656.868626,1.491785,0.003974
2,23,45835.017495,4164594.831908,1.41108,0.013514
3,10,195344.787043,4654021.195761,1.619458,0.01283
3,11,40522.919416,9477065.849609,1.849174,0.012811
3,14,203.827235,2895576.884623,474.972844,0.0
3,21,190320.319936,9679680.063987,1.813293,0.003176
4,16,146217.988402,53780819.836033,3.029585,0.002041
5,8,40687.494248,9311965.733291,1.775384,0.013967
5,16,1.831634,49997555.724626,156.229496,0.013109
6,7,1348.093572,1751835.978865,5.94604,0.03635
6,19,3085.49965,14500.350105,2.188444,0.0
7,17,189850.588823,10148219.53414,2.187371,0.006287
7,19,47404.045214,2595176.233566,1.790404,0.03937
7,21,196001.847446,3998152.554234,1.769781,0.010723
8,9,14621.171766,35378732.912815,87.63206,0.011924
9,15,11815.744723,38183053.453128,1.417756,0.013553
9,16,133636.560688,66362745.963961,2.770901,0.015274
10,11,15456.596681,34543099.078894,88.715076,0.011918
10,12,130222.163567,69777836.432714,0.952601,0.004781
10,16,127384.579084,72614825.034993,2.041221,0.002928
10,17,149798.040392,50198854.441648,1.399517,0.001227
12,22,193062.563487,6937436.512697,1.392484,0.0
13,14,631.669666,2468330.333933,1808.194041,0.0
13,17,185503.219356,14494268.558465,1.68848,0.015972
13,19,45385.383615,4614058.842328,1.919389,0.012375
15,20,11416.524695,38582879.424115,1.645446,0.001464
17,20,155214.597081,44783164.32085,4.634023,0.0
17,23,45595.056989,4404722.830301,1.732588,0.0
18,21,37095.412917,12903395.320936,2.573967,0.0
20,22,44418.788242,5581211.757648,1.473069,0.018577
