node1,node2,free_bw,used_bw,delay,pkloss
1,3,192496.519481,7502885.114885,6.141305,0.004958
1,7,192656.03996,7343364.635365,0.588059,0.0
1,16,153899.5386,46100224.706084,1.670003,0.010859
2,4,133203.995206,66793982.818659,0.0,0.009322
2,7,175001.382341,24996947.191043,0.0,0.009596
2,12,152632.834748,47366523.097495,0.0,0.017365
2,13,156518.953256,43480275.718668,0.0,0.012087
2,18,24398.953256,25599085.385135,0.0,0.013903
2,23,45835.189772,4164422.894305,0.0,0.0
3,10,195346.794488,4652944.414483,1.115441,0.038491
3,11,40525.943679,9473567.621115,1.100898,0.019214
3,14,204.917116,2895065.917506,475.654602,0.038373
3,21,190323.586978,9675964.752643,1.696944,0.015879
4,16,146179.454709,53818777.290451,2.118468,0.007594
5,8,40693.780707,9305754.678946,1.306415,0.0
5,16,16.512882,49981816.46424,154.376268,0.013112
6,7,1341.68564,1757474.862266,3.586769,0.036298
6,19,3086.7146,13284.737164,0.405788,0.0
7,17,189849.173909,10150737.720974,0.099659,0.0
7,19,47405.034965,2594317.265361,2.109528,0.016166
7,21,195998.697693,4000115.688965,0.754476,0.024248
8,9,14565.927109,35434072.890664,89.784384,0.0
9,15,11818.669862,38181209.252628,4.552007,0.001618
9,16,133584.468191,66412470.84691,0.467658,0.012799
10,11,15459.90014,34539504.693429,86.834788,0.0
10,12,130205.791891,69793104.054324,1.159072,0.000469
10,16,127359.704414,72639161.075822,1.125693,0.023417
10,17,149795.544901,50202886.626987,0.0,0.021824
12,22,193060.163771,6939489.757176,1.744151,0.0
13,14,629.866187,2470133.812662,1813.736916,0.0
13,17,185509.107981,14490506.924109,0.0,0.031939
13,19,45388.456161,4611313.606782,1.311779,0.01237
15,20,11417.87234,38581704.932244,1.829386,0.016105
17,20,155217.948257,44782051.743083,0.635624,0.0
17,23,45596.635701,4402768.95415,0.463963,0.0
18,21,37097.783104,12901621.729579,1.263499,0.005591
20,22,44419.524665,5579525.450704,2.403021,0.03714
