node1,node2,free_bw,used_bw,delay,pkloss
1,3,192496.524091,7502878.89412,1.50001,0.0
1,7,192650.497846,7349273.216682,1.309991,0.0
1,16,153887.159751,46107938.553761,1.627207,0.002852
2,4,133199.310552,66794830.798855,1.420736,0.002664
2,7,174998.745365,24999288.90823,0.873566,0.003143
2,12,152626.796272,47372513.826212,0.944018,0.001377
2,13,156514.921335,43482445.097009,1.049399,0.002015
2,18,24403.880148,25595452.886839,2.380729,0.00843
2,23,45836.585512,4163025.881038,1.790762,0.0
3,10,195345.797915,4653764.370159,1.286149,0.0
3,11,40523.986778,9475064.197619,0.831604,0.006407
3,14,205.479315,2894196.295274,474.892974,0.019194
3,21,190324.457807,9675507.24787,1.20151,0.003177
4,16,146176.450546,53820237.960747,1.5167,0.00076
5,8,40686.336475,9311648.506024,2.102256,0.0
5,16,46.830245,49952061.377967,156.081438,0.001193
6,7,1346.796233,1753028.165441,0.512362,0.0
6,19,3084.286859,15712.354188,1.795888,0.0
7,17,189845.114228,10153868.45179,6.946564,0.011001
7,19,47402.532559,2596480.340627,1.523256,0.016173
7,21,195997.747043,4002048.137238,1.540899,0.0
8,9,14558.525641,35441314.680991,88.419795,0.002854
9,15,11807.8125,38190894.752506,1.883626,0.001619
9,16,133574.222756,66423903.753572,2.055049,0.001219
10,11,15460.96231,34538991.053541,88.173509,0.001193
10,12,130229.619974,69769448.232763,1.41871,0.001876
10,16,127381.944277,72614581.189282,2.002716,0.002928
10,17,149790.092184,50205038.109901,1.797199,0.001228
12,22,193061.514088,6937540.529673,2.151608,0.0
13,14,630.207477,2469566.403771,1819.92209,0.0
13,17,185505.8998,14492952.857093,1.692176,0.023956
13,19,45385.344551,4613152.285762,1.787543,0.012378
15,20,11413.662155,38584891.194623,1.500607,0.001634
17,20,155210.228457,44788124.925936,2.017975,0.001219
17,23,45596.537421,4403085.998869,1.7308,0.0
18,21,37097.330793,12901825.683806,1.969695,0.013984
20,22,44418.988077,5580580.154228,3.165245,0.018584
