node1,node2,free_bw,used_bw,delay,pkloss
1,3,192488.575142,7510828.917108,0.935197,0.0
1,7,192649.479052,7350292.473953,0.665784,0.009508
1,16,153870.755076,46128208.103682,0.344634,0.006683
2,4,133207.28,66789380.69793,2.055168,0.005329
2,7,174997.608,25000008.0,1.491427,0.009429
2,12,152627.405481,47369645.259452,2.171874,0.005792
2,13,156513.264,43485720.470494,2.293825,0.010712
2,18,24402.44849,25595587.755151,5.143523,0.00843
2,23,45839.728,4159676.0,19.556284,0.0
3,10,195346.966697,4652568.046526,17.769933,0.0
3,11,40521.971803,9477432.256774,1.795769,0.0
3,14,204.150415,2895560.028956,479.180574,0.019198
3,21,190320.543946,9678748.027197,7.375598,0.09901
4,16,146182.778278,53813032.41893,0.898957,0.002042
5,8,40690.549055,9308650.687504,1.652241,0.07622
5,16,0,50000900.364781,155.791044,0.008345
6,7,1342.8,1757024.315137,4.423738,0.0
6,19,3085.505449,14493.825962,0.232339,0.0
7,17,189840.392,10159608.0,1.110554,0.0
7,19,47407.208,2592532.772645,0.996113,0.0
7,21,195994.688,4004120.0,1.691341,0.0
8,9,14565.191481,35432987.81793,88.374972,0.011418
9,15,11813.845385,38185912.024259,1.313567,0.016571
9,16,133576.290371,66423199.949032,1.379728,0.010186
10,11,15459.10209,34540775.987808,88.579893,0.009535
10,12,130189.477896,69810011.527258,2.13635,0.002813
10,16,127346.10261,72650917.091709,2.008915,0.005858
10,17,149796.091609,50203186.195419,1.228571,0.008042
12,22,193059.787958,6940212.042408,1.228333,0.0
13,14,627.352735,2472174.802597,1819.080949,0.0
13,17,185502.188438,14496361.781156,1.296043,0.015973
13,19,45387.037407,4612636.065305,0.632644,0.0
15,20,11412.10121,38587757.394939,0.776887,0.011716
17,20,155209.216,44790784.0,0.422001,0.001465
17,23,45594.176,4405228.0,5.043745,0.0
18,21,37091.442288,12906074.855771,1.207113,0.013226
20,22,44416.555311,5582886.344469,0.843048,0.0
