node1,node2,free_bw,used_bw,delay,pkloss
1,3,192483.807619,7516192.380762,1.887083,0.004959
1,7,192648.287171,7351712.828717,1.480937,0.007063
1,16,153877.59624,46120176.18752,1.18351,0.002851
2,4,133208.718256,66789730.644894,1.405954,0.002012
2,7,175003.683632,24996200.771405,1.444697,0.0
2,12,152636.689986,47360879.239726,2.038717,0.013901
2,13,156517.125437,43480667.51229,1.253843,0.008059
2,18,24403.853688,25594622.191396,2.400398,0.011239
2,23,45836.984603,4162419.516097,1.800776,0.0
3,10,195345.513449,4652960.417102,1.274347,0.012832
3,11,40524.355564,9475522.217778,1.866221,0.003203
3,14,204.406238,2895432.117724,486.804366,0.019194
3,21,190321.735826,9678004.537811,1.151443,0.006352
4,16,146185.810838,53812401.519696,1.325846,0.0
5,8,40686.712,9312747.948026,1.226068,0.038066
5,16,0.871738,49996380.449129,154.186487,0.005961
6,7,1342.975702,1757024.29757,1.743555,0.0
6,19,3086.696,13303.334867,1.916289,0.0
7,17,189841.407859,10157576.586238,1.120567,0.010999
7,19,47403.632,2596238.194581,1.04773,0.0
7,21,195995.088491,4004311.012321,0.92268,0.01072
8,9,14562.678661,35435468.988833,87.880731,0.011417
9,15,11818.874563,38178629.911921,1.401305,0.011332
9,16,133580.037989,66418260.177781,1.952529,0.006789
10,11,15458.032,34541080.951524,87.727666,0.012488
10,12,130198.8327,69800485.698786,1.524329,0.000938
10,16,127356.089173,72643798.491837,1.215339,0.010251
10,17,149795.222389,50199667.621952,0.99647,0.014937
12,22,193062.954227,6936450.129922,1.470923,0.008704
13,14,629.780088,2469377.395554,1806.523442,0.01919
13,17,185509.435169,14489712.200383,1.617789,0.007984
13,19,45384.307846,4614827.378831,1.873493,0.040453
15,20,11419.754123,38580072.948529,1.931787,0.005857
17,20,155216.980604,44780780.916695,1.222968,0.001465
17,23,45596.688993,4402935.2474,1.485586,0.012893
18,21,37096.94983,12902552.673913,1.867652,0.013222
20,22,44421.019388,5578904.422993,1.301765,0.01858
