node1,node2,free_bw,used_bw,delay,pkloss
1,3,192489.959135,7510040.865145,1.898289,0.004956
1,7,192650.349846,7349422.365921,2.293944,0.019002
1,16,153885.85327,46113630.725941,1.797676,0.004173
2,4,133204.082935,66794134.76874,1.928329,0.002662
2,7,175002.503987,24996901.913876,1.418352,0.00314
2,12,152634.681021,47362364.46322,2.031565,0.002752
2,13,156518.899522,43478724.082935,2.317548,0.00214
2,18,24406.028708,25593971.291866,1.453638,0.0
2,23,45838.740032,4161052.589453,1.435041,0.01351
3,10,195345.173961,4654362.087714,2.389431,0.012824
3,11,40526.307815,9473220.058416,1.875758,0.0
3,14,206.835443,2892714.654877,487.340093,0.019183
3,21,190322.902422,9676391.691708,0.643373,0.006347
4,16,146185.143541,53814262.360447,1.853943,0.001518
5,8,40688.830858,9311039.116371,2.192378,0.038037
5,16,8.994319,49990526.764071,155.225873,0.003574
6,7,1346.203528,1753289.782871,0.0,0.0
6,19,3086.738437,13260.902101,0.0,0.0
7,17,189845.470494,10154529.505582,1.451969,0.006283
7,19,47403.596491,2596403.508772,0.0,0.0
7,21,195997.958533,4002041.467305,0.356555,0.010711
8,9,14561.810207,35437001.594896,92.262149,0.004767
9,15,11809.701924,38188988.750901,1.652479,0.001618
9,16,133574.800638,66424605.263158,1.62828,0.000609
10,11,15456.644402,34542822.136942,87.419868,0.004763
10,12,130200.318979,69799681.020734,1.327395,0.004778
10,16,127359.338118,72640661.881978,2.17545,0.007315
10,17,149794.636626,50202861.112608,2.180219,0.003444
12,22,193061.92185,6938078.14992,0.962734,0.0
13,14,631.92185,2467484.051037,1808.444023,0.0
13,17,185500.23126,14499174.641148,1.762509,0.002765
13,19,45387.177033,4612822.966507,1.81973,0.0
15,20,11412.804307,38586460.685591,1.428366,0.004389
17,20,155214.258373,44785741.626794,0.650525,0.003653
17,23,45597.535885,4402464.114833,1.177907,0.012883
18,21,37097.169059,12902830.940989,1.177907,0.013212
20,22,44422.408293,5577591.706539,2.446771,0.037133
