node1,node2,free_bw,used_bw,delay,pkloss
1,3,193018.772341,6980631.241869,0.616312,0.0
1,7,193426.133493,6573537.615895,1.106977,0.0
1,16,154866.68508,45132845.97333,0.719309,0.009427
2,4,134335.895927,65662911.237867,0.908852,0.007043
2,7,175990.176323,24008622.464663,1.67346,0.007327
2,12,156174.41409,43824393.075153,0.708818,0.016311
2,13,161494.829581,38500995.496848,0.135541,0.023672
2,18,29744.098469,20253515.861103,30.923247,0.023922
2,23,46534.166717,3465833.283298,1.413345,0.0
3,10,196122.983187,3876226.409327,0.943542,0.049188
3,11,41158.016211,8840502.849804,0.893712,0.013508
3,14,491.938357,2607465.225658,66.253185,0.084175
3,21,193786.665866,6211544.881417,1.697779,0.058128
4,16,147291.902732,52706904.433103,5.458832,0.002547
5,8,40933.802462,9065743.956251,0.774145,0.0
5,16,3488.826178,46510039.582441,1.695871,0.025438
6,7,1367.759432,1732153.904371,1.218081,0.0
6,19,3081.180708,18819.291575,0.547767,0.0
7,17,192675.726609,7322714.242215,1.492977,0.054333
7,19,48035.825495,1964174.504703,0.907063,0.0
7,21,197592.260182,2407023.000791,0.95582,0.068823
8,9,16498.941259,33496400.893473,43.892503,0.027981
9,15,18592.267387,31401986.778698,1.700759,0.027811
9,16,135455.05694,64541713.875478,0.825405,0.011454
10,11,18074.259408,31917967.845011,0.0,0.02802
10,12,133284.246973,66713367.35715,3.127575,0.022041
10,16,133375.492394,66620577.629721,1.649976,0.005067
10,17,158737.720576,41258425.6119,0.669837,0.021242
12,22,195078.699089,4921300.910637,1.237392,0.0
13,14,839.233463,2260766.536576,1.289368,0.0
13,17,189093.330131,10904880.616432,0.326514,0.064599
13,19,46369.535475,3629662.520739,0.393748,0.096432
15,20,18327.122586,31671088.161713,1.413107,0.012224
17,20,164136.534774,35862868.808166,0.426888,0.005429
17,23,46431.087361,3568912.638847,1.446366,0.0
18,21,40768.224957,9231775.04253,0.561595,0.0
20,22,46322.470529,3676336.635645,0.0,0.088928
