node1,node2,free_bw,used_bw,delay,pkloss
1,3,198701.739304,1297664.934026,1.618147,0.08058
1,7,199012.191543,987759.086788,0.0,0.0
1,16,195010.982007,4985096.620114,1.68252,0.166528
2,4,189848.492652,10150404.213682,1.842022,0.016428
2,7,197502.572428,2496831.750475,0.0,0.096154
2,12,195780.760496,4217067.117889,0.878453,0.110041
2,13,198444.082367,1555399.584243,0.728726,0.072727
2,18,48981.284815,1018715.185444,0.548601,0.0
2,23,49603.895631,396084.57139,2.093792,0.0
3,10,199725.581767,274418.232707,1.08695,0.0
3,11,49978.442088,21551.446795,0.687718,0.0
3,14,2961.992602,138000.50017,1.232505,0.0
3,21,199962.528589,37471.411435,2.029777,0.0
4,16,190318.179928,9680032.786885,0.823259,0.046232
5,8,49910.561232,89434.298219,1.294255,0.0
5,16,45492.281487,4501389.797135,1.285315,0.292826
6,7,2927.716485,172283.514946,0.0,0.0
6,19,3095.380338,4618.738311,2.424717,0.0
7,17,199735.6673,264319.488839,0.0,0.0
7,19,49849.086509,150883.317703,0.0,0.0
7,21,199994.189743,5809.966526,0.0,0.0
8,9,48093.422631,1904885.20557,1.860619,0.1772
9,15,49939.882835,60114.160194,0.976801,0.0
9,16,196054.042383,3942579.928141,1.384139,0.171429
10,11,48088.676529,1910108.624684,1.251101,0.182593
10,12,197832.001599,2167510.946796,1.076102,0.055249
10,16,197559.708916,2439695.321871,0.432611,0.046447
10,17,197640.846062,2357962.415034,1.296759,0.098474
12,22,199790.319704,209669.816088,2.215862,0.0
13,14,2884.021594,215967.611876,1.224995,0.0
13,17,199927.605758,72394.242303,24.442792,0.0
13,19,49836.9965,162962.765769,1.51813,0.0
15,20,49995.385046,4614.954018,2.680182,0.0
17,20,199774.701319,225298.680528,1.439214,0.0
17,23,49611.635346,388364.654138,1.667738,0.0
18,21,49637.03449,362947.369328,1.995325,0.0
20,22,49997.178729,2821.271491,2.932191,0.0
