node1,node2,free_bw,used_bw,delay,pkloss
1,3,192493.868701,7506131.298936,0.563025,0.0
1,7,192656.542863,7343457.137121,1.065731,0.007064
1,16,153885.047686,46112039.497707,1.911163,0.012532
2,4,133202.577796,66795627.384059,2.095699,0.006663
2,7,175002.746436,24997253.563541,0.396967,0.003144
2,12,152640.481831,47358855.288578,1.295209,0.019706
2,13,156518.490263,43481265.011099,0.810504,0.021433
2,18,24406.866091,25592535.635415,2.445817,0.022488
2,23,45836.964465,4162228.396845,1.753688,0.015179
3,10,195346.961237,4652702.878692,4.798889,0.038506
3,11,40525.247415,9474629.855823,0.745893,0.025633
3,14,206.508733,2893473.892093,487.602115,0.038395
3,21,190325.725758,9674161.516201,9.418726,0.012708
4,16,146178.512198,53819384.736388,2.271652,0.006126
5,8,40686.933119,9311795.436033,1.386046,0.0
5,16,0.6666,49998020.444358,155.57313,0.019079
6,7,1346.866091,1753133.908854,0.615478,0.03635
6,19,3084.195945,15803.262273,1.180172,0.0
7,17,189847.107007,10152294.719936,1.953125,0.006289
7,19,47411.67637,2588193.732994,2.042532,0.039432
7,21,195999.349463,4000449.741545,1.589656,0.010728
8,9,14561.751356,35437132.954091,87.571263,0.005712
9,15,11815.846633,38183564.934383,1.832843,0.007535
9,16,133570.372453,66422361.701049,1.84834,0.02547
10,11,15460.71902,34538390.866451,87.18574,0.005966
10,12,130205.864631,69793536.85479,0.900269,0.004221
10,16,127348.956932,72643432.761137,1.84679,0.020509
10,17,149795.093355,50202421.187659,1.573682,0.02413
12,22,193063.425015,6936172.609965,1.925111,0.0
13,14,629.142398,2470259.08817,1812.803626,0.0
13,17,185504.782172,14494538.016102,1.33276,0.039933
13,19,45384.669745,4613863.159218,1.162887,0.0
15,20,11419.490062,38580477.905214,2.048016,0.019613
17,20,155218.98414,44781015.860269,1.861811,0.0
17,23,45596.514756,4402666.038605,1.720667,0.0129
18,21,37097.34364,12902607.039568,1.438022,0.019583
20,22,44419.112628,5580289.098575,1.878142,0.074377
