node1,node2,free_bw,used_bw,delay,pkloss
1,3,192487.824,7512176.0,0.0,0.0
1,7,192652.32,7347084.0,1.268268,0.007064
1,16,153881.328,46115770.356564,0.6423,0.001671
2,4,133202.456,66796711.793979,0.195026,0.005329
2,7,174996.243624,25003102.187819,1.454949,0.003143
2,12,152630.951095,47365488.452445,1.407027,0.005792
2,13,156518.39584,43481008.10081,2.135873,0.003023
2,18,24399.047905,25598567.856786,0.713468,0.00281
2,23,45836.927693,4163043.852076,0.599027,0.0
3,10,195347.432,4652204.592059,0.0,0.012752
3,11,40521.024,9478746.222533,0.0,0.006407
3,14,202.90229,2896952.854885,434.946179,0.044267
3,21,190319.52,9679884.0,0.0,0.00953
4,16,146185.776,53814224.0,0.957489,0.002042
5,8,40685.780578,9314144.600504,0.0,0.038066
5,16,0,49998935.943617,131.566405,0.013112
6,7,1343.992,1755744.677797,1.285315,0.0
6,19,3087.73168,12244.326702,1.466513,0.0
7,17,189848.912891,10150579.554355,1.452923,0.012575
7,19,47404.354694,2594842.653204,10.537028,0.032331
7,21,195994.632,4004772.0,0.649691,0.0
8,9,14562.631211,35437304.256668,87.258816,0.01998
9,15,11823.157053,38176730.304441,1.412034,0.016571
9,16,133578.73438,66420500.810157,0.883698,0.013581
10,11,15459.345935,34540302.040201,88.606,0.015493
10,12,130197.651765,69799454.117412,1.03581,0.000469
10,16,127350.871087,72649072.456446,1.384139,0.002279
10,17,149791.323132,50207484.748475,1.725197,0.003684
12,22,193058.792,6941208.0,39.394975,0.0
13,14,630.873087,2469126.912691,1811.360955,0.0
13,17,185504.830483,14494573.457346,2.381086,0.007982
13,19,45392.862141,4606867.259154,1.727819,0.026961
15,20,11419.19792,38579013.90139,0.371337,0.002929
17,20,155213.025303,44785186.518652,2.143264,0.001465
17,23,45600.888089,4399048.057175,1.751661,0.0
18,21,37092.733273,12906025.363336,0.280499,0.0
20,22,44420.0,5579682.968297,1.638055,0.007486
