node1,node2,free_bw,used_bw,delay,pkloss
1,3,192491.221611,7508778.389195,2.795696,0.0
1,7,192647.451726,7352408.977521,0.205755,0.00951
1,16,153882.109055,46117294.647324,1.721144,0.0117
2,4,133204.154493,66795845.507304,1.520991,0.002666
2,7,175001.681009,24995760.475991,0.607729,0.015721
2,12,152627.528517,47369552.404777,1.729369,0.011594
2,13,156521.676503,43478289.22501,1.617312,0.008574
2,18,24407.217443,25591940.607853,1.142263,0.011246
2,23,45836.094828,4163337.416674,1.574874,0.027067
3,10,195348.885777,4650619.642688,1.426935,0.038531
3,11,40522.245123,9477402.996387,1.257181,0.009615
3,14,203.860772,2895381.269751,516.414046,0.019205
3,21,190324.274137,9674533.266633,1.254439,0.009534
4,16,146183.285972,53814021.846625,1.595616,0.006081
5,8,40686.041208,9313958.791758,1.600385,0.03811
5,16,11.634327,49987519.504901,155.751348,0.022655
6,7,1344.657397,1755342.602781,1.294136,0.031736
6,19,3087.884365,12115.63469,5.315542,0.0
7,17,189850.459138,10148944.683405,0.82767,0.016508
7,19,47401.660498,2598339.501851,1.200795,0.039401
7,21,195995.870761,4003933.553853,0.174046,0.024278
8,9,14561.744523,35437079.32864,87.962985,0.027431
9,15,11809.782935,38189620.886266,2.109528,0.027128
9,16,133568.790637,66425929.843986,1.676321,0.022568
10,11,15459.589877,34539874.995505,88.099122,0.025053
10,12,130202.592519,69796811.362272,1.435757,0.001877
10,16,127357.911582,72637486.429952,1.740694,0.004561
10,17,149794.646929,50204883.197306,1.413345,0.014741
12,22,193062.172434,6937827.565513,1.281619,0.0
13,14,630.682136,2469317.863573,1814.174056,0.0
13,17,185500.738221,14498665.59968,1.49107,0.015978
13,19,45388.960688,4610443.13294,1.660943,0.024765
15,20,11412.727818,38585483.645093,2.364278,0.017582
17,20,155214.852456,44785147.544263,2.463818,0.003658
17,23,45598.815645,4400588.176453,1.408815,0.012903
18,21,37097.108554,12902743.982513,0.699162,0.013235
20,22,44421.324265,5578358.573785,1.377225,0.014977
