node1,node2,free_bw,used_bw,delay,pkloss
1,3,86.874062,199903128.281953,60.52196,0.000576
1,7,180320.040012,19679363.809143,8.538008,0.0
1,8,169904.69941,30091723.517055,1.842856,0.002961
1,10,50383.955187,149614852.455737,0.661016,0.001117
1,12,193784.095229,6214712.413724,1.62673,0.0
1,30,140506.023807,59493976.192858,0.458598,0.004075
2,3,73.710113,199916291.572809,119.685173,0.000578
2,4,103275.846754,96722296.666996,0.863314,0.002964
2,5,187744.795439,12252819.845954,0.589371,0.001042
2,17,65517.455237,134481948.584574,0.950217,0.001853
2,21,116743.423027,83255980.794238,0.691652,0.003759
2,22,106602.328466,93395784.851879,0.654697,0.002327
2,28,149231.697509,50765167.448615,0.653505,0.006599
2,31,195630.35007,4369272.299193,0.776649,0.008072
3,4,98972.0024,101022632.526505,0.527024,0.002466
3,5,189700.222067,10296282.245346,2.945185,0.0
3,6,35607.114134,164382280.100313,1.430273,0.000893
3,7,148692.751826,51304086.179645,0.766635,0.002474
3,12,186590.60118,13406343.738689,1.336575,0.001601
3,13,198532.111633,1461853.765171,0.483274,0.0
3,15,85.63369,199905560.830483,112.448215,0.000577
3,20,27717.283185,172269928.121466,0.90158,0.001618
3,27,175780.73422,24218054.574204,0.606418,0.004382
3,31,190941.276255,9056935.387077,0.617266,0.001995
3,32,130892.043613,69101519.70176,0.724554,0.002609
4,11,59432.749825,140560816.525814,2.263427,0.002615
4,14,174070.845254,25913551.167971,1.86944,0.001833
4,16,199999.903981,96.019204,0.825167,0.0
4,17,199999.903971,96.024006,1.2784,0.0
5,6,199999.855957,144.043213,0.672579,0.0
5,9,165330.863259,34668540.562169,0.657678,0.001626
5,10,199999.903971,96.028809,0.633359,0.0
5,11,199999.855957,144.043213,4.268885,0.0
5,15,199999.847954,152.03801,0.587463,0.0
5,16,199999.903971,96.024006,0.74482,0.0
6,8,199999.79994,200.050013,1.387477,0.0
6,19,199589.725945,410274.054811,0.462532,0.0
6,23,129709.176753,70287904.121986,4.437923,0.006182
6,27,196151.358272,3848238.039325,0.580072,0.002234
7,9,144320.328098,55671921.576473,0.756741,0.007644
8,18,199999.855957,144.036009,0.734091,0.0
10,29,154301.602481,45690647.194158,0.679612,0.003551
11,13,173375.70071,26622510.753226,0.605583,0.004892
11,29,163414.792438,36579841.952586,0.622034,0.001478
13,14,199999.855957,144.043213,0.617266,0.0
13,22,198607.182155,1392748.19053,1.277089,0.0
14,20,49072.409723,150909704.911474,2.300262,0.002633
14,21,185927.602281,14071801.540462,3.591776,0.0
14,24,188050.095029,11948711.237496,0.494838,0.002427
15,18,38682.888578,161313534.706942,0.709057,0.001453
15,19,132830.334067,67166685.337067,0.719666,0.007621
15,26,197870.566113,2122386.244179,0.553727,0.0
15,28,193448.553711,6549061.812363,0.578284,0.001693
16,23,173465.127538,26534141.571937,0.822902,0.004652
16,25,193285.217043,6713926.438784,0.855088,0.004608
19,24,195662.106632,4337080.310731,0.799417,0.0
19,25,181493.978796,18504828.965793,0.743151,0.007142
20,26,164876.622987,35122184.655397,0.685215,0.002911
22,32,175642.472494,24356957.210788,0.782609,0.002553
26,30,191367.23417,8629188.756627,0.735879,0.00117
