node1,node2,free_bw,used_bw,delay,pkloss
1,3,199998.66092,1339.079884,2.914429,0.0
1,7,161594.731883,38395112.759346,0.839949,0.001108
1,8,131785.439968,68213797.00511,3.176332,0.009378
1,10,199999.855668,144.331964,0.657797,0.0
1,12,80881.146637,119097951.435827,1.807332,0.003689
1,30,154059.40864,45937604.490327,4.785061,0.000986
2,3,199999.903779,96.221309,16.535521,0.0
2,4,199999.855668,144.331964,0.595689,0.0
2,5,44238.179814,155749872.707225,1.050591,0.002461
2,17,199999.855668,144.331964,0.959635,0.0
2,21,197523.19134,2475613.911998,2.776861,0.0
2,22,181178.991681,18817078.623387,2.442122,0.000977
2,28,195891.11757,4107090.307708,0.950098,0.0
2,31,170529.573061,29441437.785559,1.91319,0.001784
3,4,199999.903779,96.216487,1.432657,0.0
3,5,25130.672547,174843042.9989,1.955748,0.003567
3,6,199999.855668,144.324731,1.637459,0.0
3,7,164944.734416,35051646.022572,0.696778,0.000848
3,12,71023.066747,128959611.14452,0.430465,0.006802
3,13,16582.154956,183401486.161813,115.066886,0.005206
3,15,199999.855683,144.317498,2.548099,0.0
3,20,199999.903779,96.216487,0.0,0.0
3,27,175898.232111,24086237.72299,2.76494,0.0
3,31,173640.384847,26334527.961516,1.471519,0.0
3,32,182222.593706,17763960.238233,3.045559,0.0
4,11,199999.903779,96.221309,1.048803,0.0
4,14,1290.672547,198706340.583344,1.193643,0.00606
4,16,3614.31292,196385089.706327,1.664281,0.0
4,17,30349.235241,169648972.637068,65.62233,0.000652
5,6,1199.727373,198799077.879125,32.144427,0.003153
5,9,160500.342788,39499657.211587,1.981735,0.001225
5,10,45790.205473,154203858.979482,61.660886,0.000818
5,11,28301.437306,171696173.198359,2.410531,0.003392
5,15,59327.797935,140665152.946586,2.683997,0.003912
5,16,2413.735592,197586264.408141,0.783086,0.003398
6,8,205.745214,199788424.246081,109.23183,0.004141
6,19,69999.38258,129996492.313962,1.244664,0.0
6,23,181420.378871,18578092.785184,0.900865,0.001526
6,27,163750.058128,36239811.068364,0.90313,0.003413
7,9,186613.948081,13380675.553774,0.819683,0.00142
8,18,33528.466627,166469144.117056,47.159433,0.00458
10,29,183576.850757,16411799.138018,2.022624,0.001319
11,13,131460.751729,68524911.295982,3.761172,0.001804
11,29,125073.629347,74919799.538941,1.55127,0.003187
13,14,86.318533,199912486.719458,1.729608,0.00114
13,22,35336.161171,164659768.683049,1.127481,0.005151
14,20,199999.903779,96.221309,0.0,0.0
14,21,65674.395109,134325007.517292,0.935316,0.006436
14,24,104208.551669,95789656.209283,2.163649,0.005131
15,18,199999.903788,96.211666,0.250459,0.0
15,19,198137.478453,1861326.919222,0.31364,0.0
15,26,96570.914194,103415136.208238,3.409147,0.004672
15,28,123752.711966,76236174.837724,1.631498,0.013299
16,23,139603.006916,60393966.576122,0.280738,0.0
16,25,184346.268417,15653544.484445,3.290534,0.005925
19,24,104967.216598,95028618.600091,2.137065,0.001206
19,25,190784.493887,9215506.11345,2.02775,0.0
20,26,197884.939856,2114356.773586,2.306223,0.004081
22,32,96939.705322,103032432.365939,1.781583,0.0
26,30,127067.711737,72929230.922443,1.539469,0.007773
