node1,node2,free_bw,used_bw,delay,pkloss
1,3,103.754621,199893268.058747,59.973359,0.002296
1,7,175450.062943,24548746.128484,3.009558,0.006908
1,8,168065.451639,31933548.533738,4.811883,0.004535
1,10,41808.812069,158187180.696047,61.716199,0.02937
1,12,181296.281347,18700741.3328,5.853415,0.001407
1,30,135802.46203,64194330.979017,0.583649,0.001204
2,3,143.103207,199853919.472475,60.454965,0.004663
2,4,17926.042562,182072766.510141,0.565648,0.003547
2,5,163027.483265,36969004.170827,0.59247,0.005314
2,17,48378.075732,151619542.411829,2.7318,0.000744
2,21,91306.216405,108693117.571608,0.131845,0.005915
2,22,107531.47767,92467331.401738,0.111103,0.011923
2,28,130119.812169,69875506.502889,0.813246,0.002847
2,31,194004.771705,5992846.438206,0.076652,0.005011
3,4,95754.3331,104243285.043461,0.290036,0.003468
3,5,197443.916867,2554169.05201,0.718355,0.00353
3,6,32885.339195,167109897.092617,23.860693,0.007227
3,7,168824.929563,31172688.580278,2.689123,0.004638
3,12,199999.808173,191.827355,1.838446,0.000758
3,13,199999.904086,95.913678,3.986716,0.001171
3,15,242.238209,199753142.060235,119.099498,0.024311
3,20,67270.864222,132728459.996792,7.829428,0.008275
3,27,196746.28834,3248352.482766,1.335859,0.003487
3,31,190181.892297,9816321.31082,0.337601,0.0
3,32,107835.98002,92163264.860626,0.741601,0.004176
4,11,65454.746728,134544657.807973,4.389286,0.008168
4,14,88054.990509,111937268.458387,0.987411,0.01793
4,16,185445.515036,14553162.561686,1.477003,0.003234
4,17,199999.904086,95.913678,0.04828,0.0
5,6,199999.848122,151.87091,0.0,0.003845
5,9,184104.140687,15895263.788969,0.0,0.008775
5,10,198758.908982,1239366.452287,0.193357,0.004844
5,11,195891.878497,4107320.81734,1.250744,0.001313
5,15,199381.7506,617653.876898,0.363469,0.00101
5,16,196419.616307,3576453.584785,0.543118,0.009091
6,8,199999.80016,199.830145,0.012279,0.002285
6,19,195292.117095,4707882.905385,0.427723,0.0
6,23,138567.017684,61430004.995504,0.124574,0.006596
6,27,172244.132281,27753485.862724,2.259135,0.002966
7,9,160208.516335,39790494.030592,2.574921,0.008919
8,18,199999.80016,199.840128,1.030207,0.001838
10,29,137760.543565,62237406.539104,0.672698,0.019683
11,13,168010.334699,31987878.908982,9.750962,0.003608
11,29,194686.513487,5313156.484838,0.544786,0.003346
13,14,199999.856129,143.870517,1.188517,0.000772
13,22,199999.904086,95.913678,1.097083,0.001241
14,20,88898.111699,111100506.587827,2.150893,0.026368
14,21,199999.856129,143.86333,0.757575,0.008161
14,24,185868.129496,14130569.081352,3.194928,0.003809
15,18,23701.103118,176290685.328049,0.857115,0.013821
15,19,127293.517186,72704637.150705,0.206709,0.012004
15,26,194582.371865,5417303.275972,0.019193,0.004079
15,28,199497.282174,500285.985797,0.804186,0.008633
16,23,192897.160556,7102484.657315,0.0,0.003985
16,25,183115.364635,16883344.860575,0.41759,0.003369
19,24,196404.132694,3595687.674458,1.35994,0.00107
19,25,172789.521431,27210051.434924,0.15986,0.007593
20,26,162899.052947,37098565.434565,0.0,0.004356
22,32,199299.638326,699135.882202,1.387596,0.0064
26,30,191867.434053,8129777.828252,0.104547,0.009437
