node1,node2,free_bw,used_bw,delay,pkloss
1,3,32.304777,199964723.247232,0.92566,0.001128
1,7,168492.583283,31507034.378015,0.471234,0.00507
1,8,162101.118979,37896778.496663,0.691652,0.003547
1,10,40457.66125,159539091.983894,59.963584,0.012595
1,12,177292.725641,22706198.751058,0.429511,0.000749
1,30,121811.979655,78185904.867387,4.051566,0.001876
2,3,36.500748,199957227.83477,0.895739,0.0
2,4,83867.233194,116129046.744798,3.073812,0.00384
2,5,194543.800598,5440319.152269,0.368834,0.0
2,17,34838.048878,165160762.094762,41.398048,0.001726
2,21,76849.955112,123148261.346632,1.707196,0.001015
2,22,74577.207818,125418967.163265,7.625937,0.006041
2,28,134743.644888,65255760.598503,1.29962,0.003815
2,31,193542.538132,6455827.193456,4.165888,0.002134
3,4,39900.251346,160091426.291644,2.638102,0.000963
3,5,199999.904259,95.72718,64.929485,0.0
3,6,31897.875736,168093802.732621,1.55282,0.001583
3,7,117742.820666,82254801.51606,0.784516,0.002376
3,12,199999.808498,191.473452,7.873297,0.0
3,13,199999.904249,95.731954,1.021624,0.0
3,15,82.45761,199912279.319708,57.64854,0.008266
3,20,45.649312,199942461.599844,92.518091,0.000578
3,27,172108.102932,27889306.460034,4.405618,0.004127
3,31,188728.983744,11269395.687863,2.698898,0.003021
3,32,126347.214521,73652403.712171,1.950502,0.002356
4,11,27781.531711,172209489.480521,48.014045,0.00433
4,14,199999.856373,143.58362,2.143502,0.0
4,16,199999.904239,95.755823,42.454839,0.0
4,17,199999.848379,151.613386,0.567913,0.0
5,6,199999.904259,95.72718,3.719091,0.0
5,9,140152.612684,59842014.694648,1.850724,0.002472
5,10,199999.904287,95.708091,1.656413,0.0
5,11,199999.856402,143.583609,0.692248,0.0
5,15,199999.904287,95.708091,13.209581,0.0
5,16,199999.856359,143.605095,0.836134,0.0
6,8,199999.848409,151.568035,65.363288,0.0
6,19,199999.856388,143.605086,3.185511,0.0
6,23,121972.370599,78018442.667595,0.592828,0.014024
6,27,194527.902663,5471873.195016,3.338933,0.001565
7,9,105909.563136,94087591.786681,1.175046,0.004575
8,18,199999.800578,199.411736,1.166344,0.0
10,29,126895.088769,73099762.962623,1.654863,0.008011
11,13,160971.661017,39025693.225071,0.248551,0.006145
11,29,173397.375349,26595766.744,0.339746,0.0
13,14,199999.856431,143.554981,17.023444,0.0
13,22,199999.904268,95.722406,1.648784,0.0
14,20,11033.496908,188966433.364158,45.208812,0.009444
14,21,199999.808479,191.454378,1.347303,0.0
14,24,185441.053051,14557232.644926,0.869036,0.002036
15,18,33914.990527,166084534.241846,2.953291,0.006381
15,19,89188.312724,110805811.736706,1.218677,0.003494
15,26,199999.904239,95.731959,0.75841,0.0
15,28,191185.64389,8813502.44924,0.558972,0.0
16,23,192053.189707,7941261.505721,1.090765,0.006174
16,25,174121.911222,25870651.88803,9.495378,0.021027
19,24,195118.029517,4881970.482648,1.414657,0.000852
19,25,157292.118069,42706693.258875,1.358747,0.00311
20,26,160264.193098,39731843.600653,3.188729,0.010866
22,32,166801.491823,33196341.370348,1.121998,0.001235
26,30,198511.631432,1483835.156823,0.736117,0.000978
