node1,node2,free_bw,used_bw,delay,pkloss
1,3,199999.85633,143.66956,60.196757,0.003332
1,7,188053.692507,11945712.860421,0.72968,0.009085
1,8,131589.521149,68407945.202092,0.760078,0.006484
1,10,199999.90422,95.774929,3.697991,0.014641
1,12,49284.179188,150708515.493348,0.682712,0.012241
1,30,160783.881883,39215695.893539,0.61202,0.003546
2,3,199999.904211,95.784485,97.315788,0.012086
2,4,199999.856316,143.683895,0.933647,0.003042
2,5,107187.827614,92802997.787629,0.929952,0.010712
2,17,199999.904211,95.789264,1.573443,0.002088
2,21,180420.275394,19577727.78542,3.612161,0.0009
2,22,198845.243416,1151898.347976,2.012491,0.013196
2,28,195099.107873,4900647.619843,1.793504,0.003878
2,31,123677.174217,76312238.909196,0.733018,0.034103
3,4,199999.856316,143.676728,0.349522,0.007655
3,5,24.613727,199974064.083297,0.451803,0.012602
3,6,199999.90422,95.779707,3.979921,0.004749
3,7,188472.261,11527144.367954,0.709295,0.002892
3,12,42612.351591,157380272.084631,0.810862,0.014026
3,13,11021.885663,188971066.346487,0.734687,0.018736
3,15,199999.85633,143.655229,1.127243,0.018164
3,20,199999.904201,95.789265,3.134489,0.007251
3,27,193886.825102,6112275.39779,0.887156,0.006938
3,31,112197.005288,87797425.927509,0.622988,0.022964
3,32,130131.744987,69865711.181019,0.660062,0.005295
4,11,199999.904211,95.779708,0.882864,0.013082
4,14,105577.085612,94420082.032077,0.485897,0.015838
4,16,12443.54775,187553041.930365,5.212188,0.005799
4,17,29385.998004,170611028.537217,16.487718,0.003749
5,6,22.225681,199976123.392576,60.438395,0.008773
5,9,172118.684757,27877747.805267,2.047062,0.005038
5,10,67297.765363,132701045.490824,0.741601,0.009647
5,11,63231.039106,136763609.736634,0.679851,0.006496
5,15,97979.079808,102012859.297765,1.503348,0.009838
5,16,5228.530486,194767890.383508,1.362681,0.023495
6,8,540.800479,199459040.846078,60.094357,0.011296
6,19,99352.275367,100647724.633344,1.648784,0.001028
6,23,189580.703582,10418032.164417,2.10762,0.002826
6,27,177165.663208,22833691.99158,0.654459,0.030833
7,9,195199.321628,4800323.222669,5.788445,0.010094
8,18,23982.572882,176013403.901991,64.342499,0.006391
10,29,192102.689545,7896909.069003,0.906467,0.016724
11,13,164748.588986,35251411.013567,3.247261,0.004549
11,29,143213.826018,56785893.217524,0.449538,0.00837
13,14,263.107741,199728119.346245,15.633464,0.005031
13,22,67782.65842,132217341.580209,3.733277,0.008931
14,20,199999.904201,95.77971,3.062248,0.025774
14,21,87966.729576,112028866.326629,2.773643,0.025393
14,24,117581.168396,82417098.994094,0.64373,0.009965
15,18,199999.90422,95.770153,4.719853,0.006171
15,19,188830.33024,11169150.091747,3.089428,0.009282
15,26,123982.427303,76011324.802533,0.703335,0.040911
15,28,139123.64754,60875503.312211,0.812411,0.030047
16,23,145006.783476,54992391.91615,3.235817,0.003615
16,25,176512.048698,23486202.529313,0.0,0.015323
19,24,114205.112242,85794175.722653,0.961661,0.002854
19,25,180796.683628,19202721.739998,0.0,0.0
20,26,198335.062768,1664937.231813,4.722714,0.002748
22,32,159359.123441,40640740.753675,0.813365,0.013874
26,30,151760.541101,48238353.139571,0.867367,0.022051
