node1,node2,free_bw,used_bw,delay,pkloss
1,3,10912.992905,189082838.013389,0.684142,0.000564
1,7,168734.126112,31264682.722094,0.380874,0.002776
1,8,155014.226042,44981604.876586,0.700116,0.003138
1,10,43045.843909,156924376.936147,0.715971,0.00435
1,12,158639.504396,41346481.438213,0.617623,0.000761
1,30,137594.707705,62404101.129209,1.173854,0.002142
2,3,12362.690117,187621229.139601,2.093554,0.00056
2,4,73832.773059,126163057.859498,0.598192,0.0
2,5,147857.795543,52111829.719196,1.640797,0.004948
2,17,38327.682622,161663049.176525,0.563264,0.000785
2,21,85306.037774,114691805.253909,0.579119,0.002027
2,22,101290.344759,98690000.999302,0.576496,0.002003
2,28,146079.384431,53918233.236734,1.636863,0.004582
2,31,191798.353317,8200865.311947,1.918197,0.004801
3,4,54633.508544,145358748.875786,0.501156,0.000891
3,5,166760.411712,33215169.381433,33.385515,0.0
3,6,30348.060358,169637508.590111,0.538349,0.002031
3,7,141072.864995,58924752.673128,6.268501,0.002756
3,12,178092.877698,21884989.151479,0.758767,0.0
3,13,168006.37154,31962658.139302,140.621305,0.0
3,15,15672.805036,184282254.5561,0.638366,0.000589
3,20,8790.431655,191206019.308068,0.588417,0.0
3,27,174620.917358,25373050.513721,1.849413,0.007991
3,31,187487.894474,12510884.897358,0.80049,0.00233
3,32,108737.515739,91253550.514639,0.835299,0.0014
4,11,23540.449685,176428104.493918,0.638604,0.001228
4,14,179239.068652,20712093.534526,18.579483,0.0
4,16,177589.303488,22402358.349155,0.549316,0.0
4,17,179578.551014,20416088.737883,18.126488,0.0
5,6,169634.060751,30348669.064749,18.001795,0.0
5,9,162603.193764,37396806.235635,0.520945,0.002797
5,10,189072.097532,10915990.806436,40.850282,0.0
5,11,182581.934452,17413301.358913,0.818729,0.0
5,15,176006.258993,23985403.677058,1.315951,0.000835
5,16,174162.270411,25797825.522134,60.338497,0.0
6,8,176718.561007,23263005.667416,78.414321,0.0
6,19,188227.560708,11771851.141052,0.664353,0.0
6,23,106559.851304,93426547.56938,0.47648,0.003438
6,27,191944.852118,8052170.263789,1.690269,0.001781
7,9,131849.665234,68143783.351653,0.472307,0.005513
8,18,182713.652443,17278933.170841,0.710607,0.0
10,29,138207.186251,61783393.983524,0.481844,0.009275
11,13,161102.372339,38897470.904659,1.196027,0.002695
11,29,150380.879297,49611378.896882,0.487566,0.001258
13,14,170731.759768,29258115.319277,119.674683,0.0
13,22,173457.147996,26531535.924853,56.230545,0.001021
14,20,16648.864908,183306693.757616,0.63467,0.001912
14,21,186371.723793,13582931.068956,0.65279,0.0
14,24,179094.937544,20892107.567069,1.481652,0.002127
15,18,35044.636291,164936902.478017,0.859976,0.002359
15,19,121163.577496,78822359.933177,0.805855,0.001191
15,26,182752.35012,17226475.084946,0.69344,0.005969
15,28,183727.817746,16249767.5536,0.619888,0.005464
16,23,162190.933547,37804897.371839,0.88644,0.002823
16,25,188912.52923,11085684.021185,0.644207,0.004081
19,24,185957.458034,14039670.103829,1.620173,0.001105
19,25,177142.480264,22857519.736185,0.590444,0.0
20,26,171015.25732,28980912.507128,0.679135,0.005241
22,32,152385.418207,47602074.547817,0.683665,0.001927
26,30,190920.835415,9069635.255321,0.550747,0.00583
