node1,node2,free_bw,used_bw,delay,pkloss
1,3,199998.664134,1335.866413,0.657082,0.0
1,7,190226.481352,9772922.707729,0.709057,0.0
1,8,131947.085291,68052318.768123,0.505209,0.004798
1,10,199999.856014,143.985601,0.602961,0.0
1,12,45227.048,154766406.007001,0.521898,0.000703
1,30,168656.966303,31341841.815818,1.163244,0.002156
2,3,199999.808019,191.980802,1.071572,0.0
2,4,199999.856014,143.985601,0.397563,0.0
2,5,45890.858914,154093602.542944,1.732111,0.005186
2,17,199999.856014,143.985601,1.687169,0.0
2,21,197352.688731,2646715.328467,0.42367,0.0
2,22,175895.258474,24101761.823817,0.510097,0.005523
2,28,194023.765623,5975638.436156,1.888871,0.0
2,31,175544.845515,24433700.629937,1.937747,0.004099
3,4,199999.856014,143.985601,0.685215,0.0
3,5,1268.568,198726859.885614,1.603961,0.001794
3,6,199999.856,143.992801,1.010895,0.0
3,7,185224.157584,14775842.415758,0.647426,0.001166
3,12,35155.84,164835918.616137,0.687361,0.001516
3,13,31624.045595,168360459.954001,97.899437,0.002636
3,15,199999.856,143.992801,1.993895,0.0
3,20,199999.90401,95.990401,0.494838,0.0
3,27,179691.752,20294122.0002,0.79608,0.001639
3,31,178242.071793,21740645.935406,1.668572,0.00379
3,32,188676.988301,11312880.711929,1.833797,0.0
4,11,199999.90401,95.990401,0.428557,0.0
4,14,1176.306369,198823502.815316,28.769016,0.006138
4,16,49.883012,199949521.047896,93.908072,0.001787
4,17,32834.9965,167163215.678433,3.579855,0.000688
5,6,1987.248,198007388.0,60.437322,0.001958
5,9,161295.664,38704188.797921,0.545979,0.0
5,10,51075.0,148921130.136985,20.91682,0.004118
5,11,26443.512,173545427.281674,17.959714,0.003141
5,15,51140.464,148858940.0,1.435995,0.001705
5,16,26.36,199967813.900612,63.614488,0.006546
6,8,60.928,199927288.22478,120.079279,0.004588
6,19,68612.896,131380535.301668,0.518799,0.001703
6,23,183268.992,16730171.533247,0.393629,0.001596
6,27,165114.784,34869720.0,1.085997,0.003524
7,9,198904.565543,1095434.456554,0.517368,0.0
8,18,34758.904,165233430.711731,23.651481,0.003166
10,29,190524.40356,9474878.220178,0.619173,0.001297
11,13,148114.90051,51885099.490052,1.200438,0.003377
11,29,118548.112,81450100.0,2.12574,0.002626
13,14,67.857214,199931546.845316,89.924097,0.000582
13,22,30920.883912,169073156.684328,0.620604,0.002461
14,20,199999.856,143.992801,0.42212,0.0
14,21,65500.584,134499247.046094,0.6212,0.005766
14,24,102026.992,97968836.0,2.058864,0.002454
15,18,199999.904,96.0,0.492454,0.0
15,19,198629.104,1369635.581242,0.440001,0.0
15,26,106189.456,93802874.239775,0.947356,0.011678
15,28,130867.432,69124344.193981,2.297997,0.007979
16,23,138589.437056,61410562.943706,0.712514,0.003865
16,25,184868.929107,15128091.190881,1.776934,0.012965
19,24,102658.752,97340553.007098,2.368212,0.004648
19,25,192704.353565,7295646.435356,1.556396,0.0
20,26,197889.035096,2110368.963104,0.973344,0.003939
22,32,88915.372463,111070920.907907,1.406789,0.006547
26,30,138302.193781,61693038.696131,0.480652,0.004164
