node1,node2,free_bw,used_bw,delay,pkloss
1,3,71308.321314,128688693.910256,1.360297,0.000945
1,7,144229.291395,55770303.420904,1.653671,0.0
1,8,118189.637202,81804882.921514,1.54078,0.008523
1,10,109697.342949,90292000.134537,1.871467,0.006996
1,12,177338.684305,22659879.00111,2.319574,0.008584
1,30,147212.063301,52783758.012821,1.432776,0.002108
2,3,118170.342949,81824122.053992,2.354741,0.003321
2,4,116908.963638,83091018.88217,1.847863,0.00209
2,5,148215.159623,51779095.00293,2.800345,0.011832
2,17,146408.156281,53590649.569225,2.916098,0.0
2,21,142944.326989,57051024.325003,2.830863,0.003216
2,22,172323.878618,27674309.538963,5.62942,0.008264
2,28,194459.771589,5539631.336406,2.872586,0.0
2,31,184458.417952,15540387.898217,3.032088,0.004771
3,4,89158.885417,110834725.778093,0.735998,0.001259
3,5,138859.187663,61137384.934662,2.45142,0.008305
3,6,107696.893429,92299524.839743,1.945496,0.001517
3,7,73825.526442,126173628.845359,1.147747,0.000755
3,12,172347.410704,27651443.686688,2.102852,0.008485
3,13,128004.801282,71982685.204912,14.389873,0.008156
3,15,150527.386218,49464345.356417,0.659227,0.010648
3,20,118217.821314,81775528.489498,1.198769,0.003094
3,27,178197.559295,21799251.208104,1.572132,0.010381
3,31,181932.457532,18065172.957076,2.637863,0.012882
3,32,73412.790865,126572653.75092,2.327323,0.003379
4,11,50644.387821,149341600.139628,50.773978,0.005749
4,14,93178.585195,106816615.236686,0.0,0.004157
4,16,67966.353837,132033600.402993,1.575589,0.002326
4,17,136066.823199,63932796.775356,1.574755,0.000626
5,6,111380.698578,88616835.406508,7.084966,0.00565
5,9,151764.506309,48234952.37443,4.176497,0.002903
5,10,121260.093731,78727023.060255,3.344417,0.013897
5,11,127612.065692,72387424.285426,2.433658,0.003939
5,15,148496.769878,51491864.284766,0.97084,0.01568
5,16,145470.693371,54521722.839786,2.579093,0.010707
6,8,141152.824213,58846805.040801,1.038432,0.01006
6,19,95252.460737,104742294.01799,1.341462,0.000506
6,23,162835.609776,37157823.717949,0.786066,0.003893
6,27,194591.464744,5407285.861024,1.861334,0.01747
7,9,199251.804868,748157.662016,1.384258,0.0
8,18,168036.211666,31963328.318395,1.58596,0.012336
10,29,108299.780026,91693468.8329,2.441525,0.005462
11,13,103304.247596,96671938.708184,2.908587,0.012351
11,29,130187.722756,69803236.488168,1.882553,0.007855
13,14,166910.106993,33087638.680407,58.076859,0.003056
13,22,164656.825238,35335968.829534,7.323146,0.012526
14,20,130608.422318,69386097.396429,1.949906,0.003116
14,21,169786.371231,30213350.950272,3.060699,0.0
14,24,102069.851763,97910702.249225,1.43671,0.009898
15,18,129008.134602,70975693.091716,1.371384,0.012846
15,19,190182.121983,9814682.372231,1.567245,0.009439
15,26,182715.4446,17282495.67041,1.91927,0.003984
15,28,198839.593669,1160348.212277,11.398911,0.0
16,23,175136.036859,24863468.647251,1.559019,0.002026
16,25,123793.242788,76198867.686114,2.668262,0.005973
19,24,124818.565705,75175878.89005,2.020001,0.003083
19,25,163325.931891,36672231.650882,2.046108,0.001441
20,26,177052.619854,22947335.434775,1.810074,0.003922
22,32,140051.066199,59940610.544546,1.861095,0.011148
26,30,188473.759615,11525006.78818,3.275275,0.01306
