node1,node2,free_bw,used_bw,delay,pkloss
1,3,58060.028028,141937585.585586,3.104925,0.000462
1,7,138446.646647,61550966.966967,3.040433,0.002242
1,8,109753.92993,90245473.473473,14.685392,0.003029
1,10,100393.329329,99604284.284284,2.368808,0.002779
1,12,174996.540541,25002862.862863,2.525806,0.005526
1,30,141788.919812,58208166.72073,3.370047,0.00103
2,3,109712.675944,90283401.767971,2.086163,0.00167
2,4,108442.99129,91551829.680116,2.53737,0.000899
2,5,142881.946141,57112212.114808,2.29466,0.001779
2,17,140878.326159,59118714.798491,1.660466,0.0
2,21,137071.658825,62923401.818878,0.492573,0.001048
2,22,169490.431475,30508638.116543,1.345515,0.001154
2,28,193893.675043,6106019.335583,3.479838,0.007747
2,31,182865.079588,17133466.212233,1.858234,0.002332
3,4,77920.728729,122076288.288289,1.605511,0.002413
3,5,132561.76977,67436440.44044,2.06852,0.001353
3,6,98189.501502,101809305.305305,2.688408,0.000718
3,7,60853.293293,139141933.933934,3.536463,0.001845
3,12,169485.181181,30514818.818819,3.208876,0.008301
3,13,120552.328328,79446478.478479,1.807451,0.001726
3,15,145436.372372,54562434.434435,1.988649,0.002392
3,20,109817.121121,90181089.089089,0.930667,0.000729
3,27,175963.027027,24035779.77978,2.220392,0.005079
3,31,180086.702703,19912104.104104,3.0756,0.006303
3,32,60430.902903,139565517.517518,2.722979,0.001771
4,11,36441.697698,163557705.705706,51.473618,0.000937
4,14,82528.957854,117465759.311419,2.882957,0.001351
4,16,54656.944945,145341861.861862,0.508666,0.000455
4,17,129583.511512,70414102.102102,2.167821,0.001834
5,6,102241.297427,97755599.534663,1.645446,0.000613
5,9,146775.725298,53218627.841577,2.696514,0.002838
5,10,113184.36036,86815043.043043,2.127051,0.002037
5,11,120131.488638,79866900.325894,1.878142,0.001283
5,15,143166.918919,56831749.270143,1.913428,0.003481
5,16,139862.870871,60137129.129129,1.76847,0.001035
6,8,135092.580581,64906226.226226,3.514767,0.001092
6,19,84493.933934,115504872.872873,1.335025,0.00108
6,23,159036.34034,40962466.466466,1.676083,0.005123
6,27,194037.517518,5961885.885886,2.06995,0.0
7,9,199176.51817,823440.614706,2.338052,0.048239
8,18,164756.508509,35242894.894895,4.799604,0.001461
10,29,98874.394394,101120236.236236,3.190875,0.003292
11,13,93380.932933,106618470.47047,1.741409,0.000431
11,29,123050.874875,76948528.528528,6.946087,0.00142
13,14,163484.536991,36514232.005156,1.788497,0.003605
13,22,161023.007007,38975203.203203,0.908613,0.000765
14,20,123471.522675,76525840.26413,1.63269,0.003244
14,21,166662.232456,33336098.987365,0.271559,0.002414
14,24,92114.846331,107878560.818502,2.270699,0.001489
15,18,121683.371371,78315435.435436,1.912475,0.001257
15,19,189182.318318,10817085.085085,56.88262,0.006834
15,26,180943.415415,19056584.584585,2.074718,0.003898
15,28,198723.187187,1276216.216216,1.935005,0.0
16,23,172564.764765,27433445.445445,1.798391,0.002409
16,25,116142.196416,83853606.496676,2.012014,0.002241
19,24,117093.213213,82904400.4004,1.531482,0.002064
19,25,159570.423466,40427553.031859,2.580523,0.0
20,26,174699.435435,25299371.371371,3.440499,0.0
22,32,133902.966967,66096436.436437,2.782702,0.000674
26,30,187298.228051,12701136.224822,3.06201,0.0
