node1,node2,free_bw,used_bw,delay,pkloss
1,3,58054.123536,141943489.838823,0.941277,0.0
1,7,138442.823105,61554095.954799,0.589013,0.003411
1,8,109748.379217,90249830.813895,1.083016,0.000757
1,10,100389.276204,99607143.858244,4.523039,0.004862
1,12,174996.327961,25002478.726599,1.207232,0.002763
1,30,141796.079688,58203323.656022,0.640512,0.004074
2,3,109722.174392,90276035.639203,1.158714,0.002435
2,4,108451.296426,91546316.948644,1.467228,0.000511
2,5,142884.332766,57113877.264992,0.971198,0.005337
2,17,140889.162078,59110241.265392,1.813769,0.0
2,21,137075.334868,62921681.850035,3.054619,0.002096
2,22,169492.198638,30505677.635467,1.613379,0.006385
2,28,193894.916408,6103890.279307,2.013683,0.007747
2,31,182868.036036,17131628.192814,1.599908,0.006853
3,4,77925.165682,122074237.661428,0.454307,0.001231
3,5,132556.211833,67439611.57273,0.512362,0.003939
3,6,98174.487937,101823125.437982,0.586271,0.001437
3,7,60851.248373,139139400.83842,0.0,0.002043
3,12,169486.803484,30512003.203524,2.078891,0.00415
3,13,120551.438582,79447368.104915,2.014279,0.001992
3,15,145432.103314,54566106.717389,2.108455,0.001736
3,20,109818.880769,90181119.231154,1.737714,0.002187
3,27,175967.780559,24031622.785064,1.387358,0.010157
3,31,180081.129242,19915290.819902,1.517653,0.009454
3,32,60424.0905,139572329.562519,1.788616,0.002064
4,11,36447.956752,163549059.965962,52.045703,0.000937
4,14,82545.672239,117452537.791571,1.758933,0.000675
4,16,54649.650616,145340091.609078,2.141356,0.002728
4,17,129578.944839,70419265.191711,2.042055,0.0
5,6,102237.765542,97757461.207328,2.040029,0.00368
5,9,146780.498548,53217114.826309,63.015819,0.005326
5,10,113180.346381,86819056.962659,0.469804,0.000679
5,11,120136.165782,79861447.592352,2.014637,0.00449
5,15,143166.002603,56831014.115527,1.99151,0.00232
5,16,139854.560016,60141833.105104,1.496434,0.002854
6,8,135088.421263,64909192.111322,0.4282,0.000793
6,19,84477.693463,115514138.25358,2.362967,0.000988
6,23,159031.094204,40967712.483732,1.933813,0.001707
6,27,194038.113925,5961289.41836,1.376271,0.012048
7,9,199176.51817,823440.614706,1.598239,0.0
8,18,164756.659992,35241575.900491,2.502561,0.0
10,29,98874.962459,101120860.947042,0.645995,0.004609
11,13,93376.129743,106621483.631995,2.298951,0.000431
11,29,123046.703374,76951506.657323,1.737714,0.000853
13,14,163485.68225,36513721.093203,2.582073,0.001802
13,22,161024.797757,38975041.305548,1.258016,0.000765
14,20,123473.957353,76524252.677946,2.558112,0.001218
14,21,166664.715187,33334688.156973,2.053738,0.002841
14,24,92125.634198,107871979.177095,1.529813,0.001488
15,18,121676.828511,78321721.907715,1.599073,0.001931
15,19,189180.028028,10819916.910002,2.470374,0.009231
15,26,180941.507658,19057895.685254,1.250863,0.003898
15,28,198723.059365,1276940.634698,2.006173,0.0
16,23,172565.646211,27432384.101791,1.469851,0.00396
16,25,116148.211032,83846995.585033,1.262546,0.001946
19,24,117099.227227,82900149.125399,2.629042,0.001376
19,25,159564.504955,40434067.842595,10.176182,0.001547
20,26,174696.902593,25301307.438182,1.034975,0.003056
22,32,133896.349985,66102185.440027,1.680017,0.001362
26,30,187299.477425,12700522.574832,1.443744,0.010459
