node1,node2,free_bw,used_bw,delay,pkloss
1,3,199999.532182,467.817583,1.36745,0.0
1,7,199999.420359,579.611797,2.243161,0.0
1,8,199999.484232,515.742729,1.275659,0.0
1,10,199999.48418,515.768468,1.590371,0.0
1,12,199999.48418,515.768468,1.730084,0.0
1,30,199999.4763,523.674102,0.0,0.0
2,3,199999.476248,523.726362,1.383066,0.0
2,4,199999.532136,467.864271,2.196312,0.0
2,5,199999.532136,467.817588,1.785636,0.0
2,17,199999.524152,475.848303,1.52576,0.0
2,21,199999.524152,475.848303,1.667738,0.0
2,22,199999.524104,475.872051,1.667142,0.0
2,28,199999.58004,419.96008,0.0,0.0
2,31,199999.46821,531.763063,0.0,0.0
3,4,199999.420359,579.611797,2.040982,0.0
3,5,199999.4763,523.674102,1.564503,0.0
3,6,199999.532182,467.817583,1.575351,0.0
3,7,199999.532136,467.840927,1.567721,0.0
3,12,199999.428286,571.656692,0.736356,0.0
3,13,199999.428286,571.656692,1.505017,0.0
3,15,199999.579998,419.960084,1.840472,0.0
3,20,199999.468263,531.709996,1.651525,0.0
3,27,199999.524152,475.824561,1.459599,0.0
3,31,199999.46821,531.736532,1.784325,0.0
3,32,199999.524152,475.824561,1.59502,0.0
4,11,199999.428343,571.599646,1.694441,0.0
4,14,199999.420301,579.669646,0.989676,0.0
4,16,199999.58004,419.96008,1.774549,0.0
4,17,199999.524152,475.848303,1.775503,0.0
5,6,199999.532182,467.794244,1.485109,0.0
5,9,199999.532229,467.770904,1.604915,0.0
5,10,199999.48418,515.742739,1.341581,0.0
5,11,199999.428457,571.542606,1.446247,0.0
5,15,199999.579998,419.939134,1.096487,0.0
5,16,199999.58004,419.918176,1.690984,0.0
6,8,199999.476248,523.726362,1.56045,0.0
6,19,199999.468317,531.656939,2.128005,0.0
6,23,199999.524152,475.824561,1.267552,0.0
6,27,199999.524152,475.824561,0.0,0.0
7,9,199999.476248,523.700235,1.564503,0.0
8,18,199999.524104,475.82457,2.160072,0.0
10,29,199999.420301,579.669646,0.0,0.0
11,13,199999.48418,515.742739,1.590252,0.0
11,29,199999.532136,467.817588,0.0,0.0
13,14,199999.420301,579.698573,1.097322,0.0
13,22,199999.524104,475.895798,1.499653,0.0
14,20,199999.524104,475.872051,1.493216,0.0
14,21,199999.524104,475.872051,1.434803,0.0
14,24,199999.46821,531.736532,1.564741,0.0
15,18,199999.46821,531.710006,1.225114,0.0
15,19,199999.579998,419.960084,1.501322,0.0
15,26,199999.524104,475.872051,0.0,0.0
15,28,199999.46821,531.763063,0.0,0.0
16,23,199999.58004,419.96008,1.491427,0.0
16,25,199999.58004,419.918176,0.0,0.0
19,24,199999.580124,419.876272,1.531005,0.0
19,25,199999.580124,419.876272,0.0,0.0
20,26,199999.468263,531.736527,0.0,0.0
22,32,199999.46821,531.763063,0.0,0.0
26,30,199999.468263,531.68347,0.0,0.0
