node1,node2,free_bw,used_bw,delay,pkloss
1,3,58059.477739,141939329.664833,2.44987,0.001385
1,7,138443.997999,61552424.212106,2.370358,0.00341
1,8,109757.340809,90240277.069252,2.336621,0.013474
1,10,100398.263305,99600756.291311,2.488494,0.011107
1,12,174993.920705,25003285.770639,2.524376,0.010483
1,30,141799.659626,58199567.886055,2.143621,0.00103
2,3,109722.749375,90276058.029014,4.299283,0.003245
2,4,108451.393697,91548010.005002,2.033353,0.002042
2,5,142885.226613,57113305.79627,2.074718,0.006225
2,17,140887.627814,59111775.887944,2.032995,0.001844
2,21,137079.61981,62919021.627661,1.840591,0.001729
2,22,169493.242621,30505776.326746,3.343821,0.006383
2,28,193896.148074,6103255.627814,3.308177,0.013196
2,31,182867.017509,17132982.491246,1.021028,0.013701
3,4,77930.517259,122068290.145072,1.254916,0.001809
3,5,132558.535268,67441228.962098,1.418948,0.006764
3,6,98181.946973,101816264.132066,1.621962,0.001436
3,7,60848.96048,139147461.730865,2.127767,0.001844
3,12,169490.905453,30509044.670513,1.319051,0.016596
3,13,120552.716358,79446887.11903,0.860929,0.003983
3,15,145435.045523,54564013.853265,0.0,0.005205
3,20,109821.686843,90175331.665833,0.542402,0.001209
3,27,175965.530212,24033883.21812,1.5347,0.010153
3,31,180084.738369,19914665.332666,1.932621,0.00315
3,32,60436.322161,139563081.54077,1.535654,0.001328
4,11,36437.645174,163559342.495437,50.686598,0.002685
4,14,82543.305322,117455414.872702,4.899144,0.006752
4,16,54647.363682,145351443.721861,1.170516,0.002273
4,17,129579.429715,70418781.390695,2.481222,0.0
5,6,102243.444133,97752735.162135,1.802206,0.000613
5,9,146782.330797,53217072.486984,2.539396,0.000709
5,10,113176.523829,86819141.046887,2.25842,0.008145
5,11,120133.039648,79866960.352423,1.657605,0.000893
5,15,143167.643057,56831845.271549,0.0,0.008614
5,16,139854.409291,60144207.060278,1.120329,0.006207
6,8,135092.711254,64904833.968045,1.994014,0.014264
6,19,84485.998598,115512722.561701,2.089143,0.00162
6,23,159035.365683,40962845.422711,1.378655,0.001707
6,27,194038.115058,5961586.728939,1.286983,0.012042
7,9,199176.387665,823323.92628,7.135868,0.0
8,18,164754.273128,35243936.724069,2.487063,0.013143
10,29,98880.856428,101117663.022388,1.244187,0.008556
11,13,93375.098118,106619797.879905,0.749469,0.006462
11,29,123045.014017,76952486.488338,1.045227,0.002557
13,14,163487.45098,36511952.781112,4.479527,0.001492
13,22,161026.130452,38973802.328219,4.989862,0.006882
14,20,123476.914457,76522239.049897,0.875831,0.005404
14,21,166666.498599,33332905.162065,2.396584,0.00284
14,24,92117.172607,107876623.780469,0.0,0.005951
15,18,121674.905887,78319986.032058,1.405358,0.006281
15,19,189181.704682,10817312.640543,0.721455,0.013659
15,26,180941.022511,19058024.158538,0.948906,0.003896
15,28,198722.633317,1277302.78945,0.948787,0.0
16,23,172566.563282,27432244.122061,0.967741,0.003959
16,25,116143.389729,83855292.629396,1.347065,0.0028
19,24,117082.579095,82913867.124883,0.543594,0.002063
19,25,159568.084893,40431915.106617,2.738714,0.0
20,26,174696.588294,25302815.407704,0.639558,0.003055
22,32,133902.63932,66095732.097103,0.804305,0.004718
26,30,187297.512756,12701528.935656,1.110911,0.012765
