node1,node2,free_bw,used_bw,delay,pkloss
1,3,58056.729749,141940883.148093,1.479268,0.000923
1,7,138447.205367,61552197.857214,1.964808,0.002558
1,8,109753.664397,90244289.259257,1.825333,0.003028
1,10,100390.044053,99607781.618306,2.142191,0.003681
1,12,174996.327961,25003191.782113,0.536323,0.004194
1,30,141791.724414,58206554.935195,2.795339,0.00206
2,3,109721.489788,90277062.255422,0.935674,0.005567
2,4,108449.291149,91547725.270324,1.1729,0.000899
2,5,142883.388066,57116238.86651,2.016306,0.006316
2,17,140885.630757,59110216.957115,1.493096,0.001113
2,21,137077.388867,62922611.13336,2.48003,0.00173
2,22,169492.05688,30507872.241001,2.856016,0.003461
2,28,193895.498598,6104501.401682,2.613187,0.013198
2,31,182866.992391,17132410.893072,0.413537,0.006853
3,4,77936.525483,122063331.171131,0.603437,0.004825
3,5,132559.038558,67439579.549559,4.663467,0.002706
3,6,98185.128667,101813081.005307,9.620547,0.000988
3,7,60847.253429,139150359.467308,2.612591,0.001845
3,12,169486.803484,30512671.152847,3.412843,0.006388
3,13,120553.031638,79446768.450568,3.56853,0.005312
3,15,145433.800561,54564753.870059,2.21765,0.008678
3,20,109824.6921,90174970.730271,2.737522,0.005832
3,27,175971.32272,24028658.391959,1.816392,0.007617
3,31,180083.90869,19915894.858751,1.531363,0.005702
3,32,60433.984782,139564050.965494,3.317833,0.006192
4,11,36477.268449,163521706.183999,49.401879,0.002984
4,14,82561.361634,117438638.366039,2.545118,0.00122
4,16,54651.806167,145347597.11654,2.750635,0.001121
4,17,129590.877966,70409066.423607,1.372457,0.001377
5,6,102239.190786,97755197.838111,3.366947,0.00368
5,9,146783.054582,53216391.002846,2.280354,0.002663
5,10,113176.427713,86823483.689691,1.407862,0.005432
5,11,120132.823235,79866340.960926,0.815272,0.003848
5,15,143163.529294,56834498.869249,3.39222,0.006702
5,16,139854.505406,60144382.749936,2.527118,0.009313
6,8,135091.469764,64904618.577639,2.178073,0.005461
6,19,84482.379331,115510643.717867,2.27046,0.0
6,23,159033.631721,40961594.072294,2.719522,0.008537
6,27,194038.113925,5961289.487727,2.898335,0.008542
7,9,199177.498748,822501.251627,58.300495,0.0
8,18,164756.659992,35242094.598437,2.498507,0.008765
10,29,98871.998398,101125018.021626,0.961661,0.002135
11,13,93379.775731,106617207.358353,3.248811,0.00474
11,29,123048.546256,76949338.567451,1.358986,0.003549
13,14,163486.80016,36512603.123748,1.78194,0.001802
13,22,161025.347486,38974330.662046,2.130628,0.00153
14,20,123472.262715,76522963.556268,2.416134,0.003045
14,21,166662.571085,33336235.482579,2.667665,0.0
14,24,92119.607529,107872664.444154,2.845407,0.005715
15,18,121679.727673,78319162.800688,2.67303,0.00869
15,19,189177.861434,10819641.283941,2.438307,0.009231
15,26,180939.599519,19058253.098432,3.185391,0.005225
15,28,198724.12495,1275875.05006,2.414465,0.0
16,23,172564.092911,27434893.566282,2.107859,0.004816
16,25,116143.312638,83854258.779271,1.582384,0.005601
19,24,117091.087523,82905955.187367,2.517223,0.000753
19,25,159566.681354,40433318.646104,3.366828,0.0
20,26,174700.336404,25298993.876444,2.804875,0.003056
22,32,133901.558181,66096597.761496,2.676725,0.00472
26,30,187296.855598,12700640.175854,2.273917,0.008513
