node1,node2,free_bw,used_bw,delay,pkloss
1,3,4358.813865,195638797.836105,61.690927,0.000311
1,7,158564.111401,41435291.524745,2.023697,0.002423
1,8,60307.056702,139692178.49197,0.787139,0.001875
1,10,104398.637548,95599654.659791,1.621842,0.004224
1,12,190241.266279,9758625.451672,0.298858,0.003947
1,30,144925.730315,55073672.610699,0.915408,0.001014
2,3,90593.123623,109405682.22801,1.336217,0.001788
2,4,134586.784212,65411424.564216,1.127958,0.002183
2,5,149209.14446,50789972.860166,0.0,0.002367
2,17,167080.785414,32919214.586255,0.638485,0.0
2,21,136461.598878,63537009.836779,0.99349,0.002778
2,22,158405.899208,41592614.410979,2.465844,0.002053
2,28,193838.092567,6161598.813354,1.617908,0.008461
2,31,177025.662192,22974034.066934,2.723932,0.013414
3,4,54564.439992,145433768.783811,1.344204,0.001286
3,5,134891.382766,65105677.080468,1.917481,0.004409
3,6,39430.421801,160567505.989692,1.18649,0.001135
3,7,93435.199359,106564800.641154,0.936151,0.001912
3,12,152986.239231,47011338.855788,3.465533,0.001827
3,13,89340.92986,110656940.399734,1.570463,0.00342
3,15,133498.865959,66499970.529409,0.64218,0.005155
3,20,56335.363655,143659262.672811,1.67346,0.003834
3,27,183531.781454,16466623.79933,0.944138,0.00963
3,31,174059.115789,25939550.500374,1.095653,0.007368
3,32,12622.376277,187374209.036548,71.890235,0.002684
4,11,7686.748823,192312574.296293,63.152313,0.001289
4,14,106321.218193,93678107.566951,0.276566,0.001146
4,16,32268.427169,167724366.000844,1.676798,0.00185
4,17,145676.850331,54321955.519936,2.158165,0.000895
5,6,105123.631263,94873407.292292,1.578331,0.002121
5,9,175406.196393,24591936.866721,0.294447,0.008212
5,10,104912.128257,95082426.097307,0.850916,0.001587
5,11,120802.276553,79195547.426282,0.027895,0.00212
5,15,165319.53507,34680194.369692,0.0,0.001231
5,16,148326.965932,51671240.063218,70.637703,0.005389
6,8,153135.541529,46862069.932872,1.257658,0.001362
6,19,90330.123234,109669279.6313,1.023173,0.002778
6,23,154322.693117,45676810.123567,1.229048,0.002034
6,27,190796.866045,9201121.864475,1.055837,0.011727
7,9,175952.073733,24047329.192547,1.401663,0.004873
8,18,162176.158702,37823841.298467,1.849771,0.0
10,29,84073.933687,115924155.963383,1.769543,0.000486
11,13,127275.911824,72723430.722782,1.34027,0.001651
11,29,118218.743613,81779631.499187,2.62332,0.006761
13,14,160088.052938,39911893.370861,1.403928,0.004118
13,22,145080.196373,54919569.148115,1.411796,0.002971
14,20,84264.08335,115734527.404592,4.250884,0.004039
14,21,171694.934831,28303649.483448,1.403928,0.009919
14,24,124922.176135,75075487.02792,0.917315,0.0
15,18,119021.244364,80975027.943167,0.420213,0.001859
15,19,175672.593928,24325760.178625,0.100732,0.002745
15,26,165579.484712,34418663.934805,1.709461,0.002953
15,28,194627.2401,5371801.165942,2.261639,0.023756
16,23,158777.169188,41222507.371729,1.67799,0.006489
16,25,117875.988378,82118770.31069,2.298355,0.00543
19,24,124535.232943,75462975.653742,4.377604,0.003185
19,25,146758.192566,53241807.434125,1.373291,0.001871
20,26,175985.558004,24013836.243714,1.613259,0.002419
22,32,149923.005711,50074963.136761,0.794768,0.003123
26,30,186038.897906,13960300.621266,1.9871,0.006551
