node1,node2,free_bw,used_bw,delay,pkloss
1,3,4646.484758,195353515.242381,60.354114,0.000936
1,7,158562.247101,41435682.046622,2.176642,0.000827
1,8,60301.745127,139694084.957521,0.66781,0.00309
1,10,104745.853659,95251768.822907,0.374079,0.00475
1,12,190239.824088,9760175.912044,0.422597,0.004045
1,30,145228.665667,54771334.332834,1.566529,0.003551
2,3,90300.057971,109699346.326837,0.503659,0.002653
2,4,134511.936032,65486276.861568,0.519633,0.002288
2,5,148459.754123,51539650.174913,1.386285,0.00621
2,17,167076.581709,32923418.290855,1.744986,0.0
2,21,137285.573213,62713831.084458,0.519633,0.0
2,22,157823.0005,42176999.50025,1.652479,0.005661
2,28,191692.241879,8307758.12094,0.565171,0.0
2,31,176815.176412,23184195.080788,0.812292,0.004774
3,4,54411.442279,145588557.721139,0.63014,0.000649
3,5,134641.847076,65356365.817092,1.429677,0.00453
3,6,34413.85046,165580852.881036,0.739455,0.0019
3,7,93441.919232,106550968.41983,0.587225,0.001541
3,12,152988.185907,47011814.092954,0.572562,0.004906
3,13,88613.037481,111386962.518741,0.553489,0.004061
3,15,135623.564218,64375244.377811,0.429153,0.006415
3,20,56029.417291,143969391.30435,0.83673,0.002645
3,27,183554.950525,16444453.773113,0.784397,0.006841
3,31,174256.03998,25743364.317841,1.340032,0.007837
3,32,12578.902549,187418118.94053,83.321691,0.004146
4,11,7447.428286,192551976.011994,52.822828,0.003105
4,14,106331.650175,93667158.42079,0.567913,0.003658
4,16,32254.858057,167735567.473358,1.78659,0.002226
4,17,145679.016492,54319196.401799,1.599789,0.002741
5,6,105125.989604,94871056.172434,0.852227,0.002367
5,9,175408.031984,24591968.015992,0.513792,0.00844
5,10,104909.092363,95087346.871947,0.499845,0.01015
5,11,121709.001499,78289807.096453,0.64218,0.002126
5,15,166971.746127,33026466.766617,0.533104,0.009321
5,16,148322.343063,51675074.345674,1.657248,0.008305
6,8,153128.948421,46868709.197979,0.504851,0.001405
6,19,90784.870052,109211459.026983,2.084494,0.0
6,23,148076.889244,51922514.994003,0.498056,0.004163
6,27,190796.577369,9201771.285489,0.586748,0.0
7,9,175951.235506,24046371.252599,0.61512,0.015359
8,18,162175.2004,37824203.898051,1.694918,0.001571
10,29,84414.938025,115581072.71674,0.906944,0.004017
11,13,128170.042979,71822212.893554,0.460386,0.011183
11,29,118219.482259,81777539.230385,0.823736,0.007298
13,14,160087.764118,39912235.882059,0.50807,0.004172
13,22,145073.783108,54922046.976512,1.553059,0.016049
14,20,83985.71914,116014280.859572,1.095772,0.00321
14,21,172515.398301,27484005.997002,0.65279,0.001609
14,24,125756.305847,74243098.450775,0.945568,0.007952
15,18,119020.153923,80976867.566217,1.298547,0.006878
15,19,174345.395302,25652817.591204,1.609921,0.008582
15,26,165277.617191,34722382.808595,0.429273,0.002158
15,28,196772.389805,3227610.194903,0.539303,0.0
16,23,158770.811675,41228592.562975,1.632571,0.0
16,25,117874.098361,82123584.50283,1.859903,0.004933
19,24,123713.095452,76285713.143427,0.306487,0.0
19,25,146754.854573,53245145.427286,0.400662,0.0
20,26,175987.150425,24012253.873063,1.383662,0.004952
22,32,150823.50025,49175308.345827,0.581145,0.006153
26,30,185731.590205,14267218.390804,0.684142,0.003318
