node1,node2,free_bw,used_bw,delay,pkloss
1,3,4337.2999,195652290.778262,61.590075,0.000311
1,7,158562.014042,41435594.784353,1.18351,0.006583
1,8,60293.151454,139700272.818455,2.678037,0.003375
1,10,104480.842528,95513186.921583,1.936078,0.003919
1,12,190240.280843,9759121.364092,0.312567,0.003946
1,30,144921.564694,55076641.925777,1.681924,0.0
2,3,90629.032193,109369772.339785,1.82116,0.001789
2,4,134581.518403,65415492.929496,0.749111,0.001564
2,5,149210.134403,50786123.250707,1.042962,0.00355
2,17,167078.178536,32920768.319199,1.296878,0.001204
2,21,136461.592778,63537611.995147,0.0,0.001901
2,22,158404.19659,41592522.104273,1.8121,0.002201
2,28,193834.833016,6164280.583401,1.101136,0.0
2,31,177021.960076,22975735.436759,0.530005,0.009135
3,4,54562.944539,145437055.460836,1.500368,0.001608
3,5,134852.381143,65147340.668883,1.437306,0.003986
3,6,39378.124561,160621875.438772,0.814319,0.000756
3,7,93446.820461,106549629.584773,2.318382,0.000637
3,12,152985.778758,47013590.059115,2.63989,0.002912
3,13,89353.989367,110639695.718647,0.563145,0.003554
3,15,133495.390171,66503665.86149,1.499772,0.002748
3,20,56324.998997,143667796.359492,0.31054,0.001277
3,27,183527.061184,16470917.307132,1.43981,0.006412
3,31,174062.586017,25936008.165077,1.289248,0.007366
3,32,12609.612839,187384576.792055,62.384725,0.002386
4,11,7681.516398,192312506.268178,54.513335,0.004189
4,14,106337.759053,93661813.483196,1.46246,0.006605
4,16,32256.641926,167735544.246217,1.523256,0.000925
4,17,145675.97994,54322491.426139,0.156641,0.001418
5,6,105126.410591,94872967.222196,2.205253,0.002121
5,9,175404.292879,24595707.121364,1.933455,0.0
5,10,104910.133414,95087488.96021,2.058744,0.003109
5,11,120805.432297,79194182.858675,1.93727,0.002119
5,15,165321.909729,34677492.477432,1.95694,0.002461
5,16,148321.861585,51676345.035105,2.271533,0.005387
6,8,153131.577575,46865990.55053,1.710415,0.005447
6,19,90319.117352,109678371.320963,2.409339,0.002083
6,23,154328.239896,45668771.437168,1.091599,0.0
6,27,190798.61986,9200320.999907,0.819325,0.007231
7,9,175950.627884,24048176.529589,0.149369,0.003323
8,18,162169.147442,37829760.71559,1.625776,0.004836
10,29,84147.498495,115846355.075659,1.35386,0.004859
11,13,127268.652824,72723455.154666,1.875758,0.000545
11,29,118214.547643,81779557.990791,0.342011,0.003379
13,14,160087.630893,39910783.81136,2.293944,0.005472
13,22,145072.725449,54925715.510258,1.603842,0.00297
14,20,84311.342026,115686688.300833,1.381993,0.005879
14,21,171694.387161,28304641.106789,2.47705,0.00661
14,24,124939.771314,75057416.981207,0.735641,0.005364
15,18,119015.638917,80980774.322969,1.658201,0.002437
15,19,175675.691073,24324308.92678,1.875639,0.002744
15,26,165575.325978,34422282.848546,60.911179,0.010467
15,28,194624.545637,5373660.982949,2.130866,0.020792
16,23,158770.094283,41227240.492715,1.836658,0.005429
16,25,117875.001003,82122010.03009,0.597477,0.005456
19,24,124532.076229,75467923.771314,2.036452,0.001567
19,25,146759.181545,53240818.455366,1.188755,0.0
20,26,175979.321966,24020080.240722,1.656294,0.002418
22,32,149803.145436,50195658.976931,2.267122,0.001561
26,30,186035.450351,13963951.855567,0.0,0.003165
