node1,node2,free_bw,used_bw,delay,pkloss
1,3,28324.782565,171672834.149756,60.303688,0.000861
1,7,129757.472505,70237824.778941,0.674725,0.001945
1,8,63361.407578,136634421.673496,0.69201,0.005629
1,10,105552.610956,94446151.785012,0.431538,0.008195
1,12,185729.75005,14267749.187741,0.509381,0.004949
1,30,140956.40108,59042407.277816,0.45085,0.00176
2,3,91830.938718,108169016.846325,0.693798,0.004784
2,4,106327.269819,93672134.359691,0.359416,0.003685
2,5,137175.271419,62821749.475156,0.526667,0.003233
2,17,148059.686094,51939718.084574,0.5548,0.000683
2,21,152094.635609,47904172.748175,0.450373,0.004707
2,22,157191.290613,42806921.923422,0.482917,0.010351
2,28,173114.06578,26884742.577227,0.458241,0.00259
2,31,180487.949615,19511670.934146,0.462651,0.007074
3,4,44227.074585,155771097.317075,60.137749,0.007885
3,5,90013.635909,109984576.627013,0.580072,0.007333
3,6,199999.904029,95.971209,0.638247,0.005748
3,7,61844.935013,138154469.106179,0.630021,0.00104
3,12,166507.826435,33489790.041992,0.544071,0.005141
3,13,53771.941612,146222377.854695,0.989795,0.010784
3,15,118722.735179,81276560.824594,0.414848,0.007403
3,20,64156.185144,135841071.594941,0.540137,0.006212
3,27,27804.695061,172187293.577173,29.518366,0.013677
3,31,181440.071978,18559596.157938,0.671148,0.002639
3,32,35293.459962,164696411.076678,0.787854,0.007763
4,11,55077.108867,144919912.02639,0.307083,0.012439
4,14,111696.810957,88303189.043286,0.847578,0.010179
4,16,42126.290113,157868943.317002,0.39506,0.00706
4,17,161665.860242,38333543.936818,0.393391,0.003136
5,6,199999.904019,95.976006,0.435591,0.009748
5,9,159378.002599,40620209.937018,0.396609,0.0
5,10,135033.282687,64964602.283449,0.408649,0.009947
5,11,160277.296541,39720717.919797,0.50199,0.001731
5,15,120537.606718,79457427.394856,0.494719,0.015033
5,16,109750.810757,90245614.315704,0.482917,0.006168
6,8,156868.403479,43130404.878537,0.511885,0.003886
6,19,199999.808038,191.952012,0.541329,0.0
6,23,115688.630274,84310730.349381,0.490785,0.001953
6,27,41317.212836,158682191.342595,47.475219,0.011525
7,9,191781.145656,8218669.323418,0.484228,0.0
8,18,153778.524295,46217973.681679,0.660181,0.00298
10,29,114174.47421,85823142.742904,0.50354,0.002507
11,13,136111.611355,63885028.072146,0.586033,0.007042
11,29,146291.987205,53704143.356353,0.489354,0.008442
13,14,149534.122351,50464686.125549,0.570059,0.002506
13,22,158706.373451,41292711.50522,0.612855,0.015573
14,20,66565.686294,133429431.942911,0.512719,0.003824
14,21,170859.430171,29138782.36529,0.554681,0.0
14,24,91703.331334,108296022.026825,0.58949,0.014996
15,18,86178.228354,113820253.012675,0.440001,0.010656
15,19,130448.59828,69550904.298796,0.591993,0.012021
15,26,156615.775267,43381841.447566,0.574708,0.002393
15,28,180427.175847,19572824.152754,0.4915,0.00143
16,23,112858.196361,87141433.606922,0.497699,0.009857
16,25,112350.553889,87644855.002609,0.566006,0.014522
19,24,135651.829634,64347574.485103,1.571655,0.00267
19,25,151901.54769,48097856.428713,0.466466,0.0
20,26,151259.294212,48740109.967011,0.421762,0.004247
22,32,146225.796261,53773607.917625,0.809193,0.010545
26,30,181443.646906,18555757.272818,0.475049,0.019345
