node1,node2,free_bw,used_bw,delay,pkloss
1,3,48251.13749,151748427.458413,0.0,0.010132
1,7,164821.54006,35178401.83254,0.0,0.022623
1,8,86422.559552,113554556.50568,1.410365,0.073424
1,10,131071.178257,68909107.862206,1.650453,0.120722
1,12,192531.372502,7467960.125812,1.610041,0.060545
1,30,165041.38689,34956190.735829,0.90456,0.038956
2,3,109993.476776,90000033.717332,0.530481,0.035176
2,4,150470.842873,49526272.469674,0.18537,0.022753
2,5,164096.0911,35894420.816921,0.478625,0.114033
2,17,173585.545654,26414325.764376,1.440644,0.019157
2,21,152715.814622,47283570.263441,1.271129,0.016682
2,22,170282.809709,29710612.736545,1.487613,0.107649
2,28,194577.771651,5422176.786931,0.400543,0.142113
2,31,184126.983518,15866255.716692,0.992179,0.257483
3,4,78957.626374,121032938.236905,0.0,0.028492
3,5,142672.700969,57323866.20709,0.397205,0.06098
3,6,74679.818527,125317783.612896,0.653982,0.019253
3,7,106862.820943,93132637.880026,0.48697,0.010663
3,12,162715.703067,37279836.022602,1.434445,0.073906
3,13,113044.580336,86937653.854525,1.274347,0.082043
3,15,150309.151878,49678143.373026,1.424789,0.102091
3,20,93866.437562,106118618.565169,1.142144,0.044287
3,27,189038.791367,10958682.077666,0.628591,0.091387
3,31,184996.098711,14998272.147969,2.024412,0.135112
3,32,73589.155414,126391679.461796,0.927687,0.07454
4,11,57573.156444,142409447.362871,1.43671,0.070643
4,14,132502.927473,67473619.538754,1.606345,0.153188
4,16,80984.294876,119005574.040703,0.743389,0.02704
4,17,160647.447807,39352136.236154,1.574993,0.017091
5,6,124524.983711,75460322.855472,0.555873,0.054573
5,9,179632.848206,20366804.682479,1.091957,0.026715
5,10,129900.636882,70090879.599808,1.419067,0.045076
5,11,139609.040072,60385638.668802,1.33884,0.028912
5,15,176697.148911,23302201.634237,1.186728,0.030878
5,16,160276.158626,39709345.032637,1.190543,0.122231
6,8,163156.215449,36834957.342873,2.280593,0.073351
6,19,125035.170581,74958702.079807,0.546217,0.008687
6,23,167500.682517,32494227.486263,0.963569,0.05781
6,27,193275.419207,6722870.106867,0.146627,0.073019
7,9,179671.785814,20327687.786422,1.763463,0.043206
8,18,172132.321407,27864506.629489,1.091123,0.048581
10,29,120543.808991,79419643.640055,0.828862,0.172452
11,13,148406.041175,51586009.400357,1.916647,0.075865
11,29,150071.31029,49916630.683648,0.798106,0.14633
13,14,171518.983607,28479692.759809,1.005888,0.030888
13,22,157772.416992,42224331.688174,1.798391,0.046806
14,20,114913.371429,85053917.765018,1.304269,0.156892
14,21,179723.10028,20267551.129787,1.98245,0.186125
14,24,152549.453528,47437403.99683,0.818253,0.087505
15,18,140803.030981,59192142.012044,1.094222,0.048242
15,19,182929.452438,17067068.242637,1.060247,0.0927
15,26,176935.390217,23061863.223968,0.428319,0.04892
15,28,197737.987404,2261982.09327,0.759244,0.159744
16,23,169880.950954,30115790.25729,1.428008,0.038139
16,25,146304.439517,53681277.593588,1.093864,0.094169
19,24,145666.329802,54333600.886311,0.317931,0.024712
19,25,164401.856115,35598135.797747,0.62418,0.010637
20,26,182952.443556,17044928.566882,1.169324,0.158919
22,32,162015.717938,37975528.93681,0.785351,0.122464
26,30,191056.952134,8942155.122604,0.542879,0.121507
