a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
MAX REWD: 1.2274999999999996 REWD_ID: 0,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,0,
c,0,
;,6120.925842626773,
+,1.7436283333333336,
<,1.1671111111111112,
>,0.45318201556092247,
ENTR,0.1,
REW,1.2274999999999996,
lr,0.0002,
a,-0.51234514,
c,0.030915322,
;,9187.935952595153,
+,-1.5369138888888887,
<,1.7606222222222223,
>,-0.2691004744787064,
ENTR,0.09924104809761047,
REW,-1.0297166666666664,
lr,0.0002,
a,-0.60797185,
c,0.038663976,
;,6210.898675058902,
+,1.2661966666666669,
<,1.1568666666666667,
>,0.48349970848412227,
ENTR,0.0981709286570549,
REW,0.9526499999999998,
lr,0.0002,
a,-0.6417719,
c,0.02877989,
;,6460.227970555321,
+,1.2023570370370371,
<,1.1285333333333334,
>,0.4134137227746439,
ENTR,0.09708389639854431,
REW,0.8867666666666664,
lr,0.0002,
a,-0.69802535,
c,0.03449814,
;,6195.87806684532,
+,1.4412287037037035,
<,1.1020444444444444,
>,0.4803085422593334,
ENTR,0.09603723883628845,
REW,1.0568333333333333,
lr,0.0002,
a,-0.72939146,
c,0.0234855,
;,5980.106573872967,
+,1.3380385185185186,
<,1.1634444444444445,
>,0.5333982042098656,
ENTR,0.09497582912445068,
REW,1.0164166666666667,
lr,0.0002,
a,-0.7424268,
c,0.033567913,
;,5458.4747941457335,
+,1.5083783333333334,
<,1.1671111111111112,
>,0.6578206182689023,
ENTR,0.09395556896924973,
REW,1.1679833333333327,
lr,0.0002,
a,-0.8083764,
c,0.029136704,
;,5380.326117892051,
+,1.633825,
<,1.1671111111111112,
>,0.6820524389811259,
ENTR,0.09292268007993698,
REW,1.2531833333333326,
lr,0.0002,
MAX REWD: 1.2531833333333326 REWD_ID: 1,
a,-0.8518166,
c,0.025519468,
;,5210.81253985033,
+,1.7167016666666666,
<,1.1671111111111112,
>,0.7385516470775197,
ENTR,0.09193120896816254,
REW,1.325416666666666,
lr,0.0002,
MAX REWD: 1.325416666666666 REWD_ID: 2,
a,-0.9044517,
c,0.025381267,
;,5307.35119691834,
+,1.9432094444444445,
<,1.08295,
>,0.710307607628136,
ENTR,0.09093232452869415,
REW,1.4501166666666658,
lr,0.0002,
MAX REWD: 1.4501166666666658 REWD_ID: 3,
a,-0.8461283,
c,0.032639526,
;,5214.7824211702855,
+,2.0462524074074073,
<,1.08295,
>,0.7399153556313032,
ENTR,0.0899737998843193,
REW,1.5237833333333326,
lr,0.0002,
MAX REWD: 1.5237833333333326 REWD_ID: 4,
a,-0.9053359,
c,0.037747793,
;,5192.873721127746,
+,1.9914653703703704,
<,1.08295,
>,0.7441643366571981,
ENTR,0.08900465071201324,
REW,1.4925333333333328,
lr,0.0002,
a,-0.8946234,
c,0.041309774,
;,5243.62478089685,
+,1.9442864814814815,
<,1.105711111111111,
>,0.7310275476081998,
ENTR,0.08808213472366333,
REW,1.4593999999999991,
lr,0.0002,
a,-0.94460195,
c,0.04425578,
;,4839.056811202081,
+,2.0570057407407405,
<,1.08295,
>,0.8350159675547957,
ENTR,0.0871342122554779,
REW,1.568666666666666,
lr,0.0002,
MAX REWD: 1.568666666666666 REWD_ID: 5,
a,-0.97815645,
c,0.03146476,
;,5506.961543135709,
+,1.9549575925925924,
<,1.1057777777777777,
>,0.6803531120851485,
ENTR,0.08622351288795471,
REW,1.4453333333333327,
lr,0.0002,
a,-1.0019628,
c,0.041199416,
;,4809.799947314164,
